ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
145	"ENSG00000101849.17_8"	"TBL1X"	chrX	+	9622254	9622362	9652082	9652228	9608312	9608400	9656056	9656077	145	97,90	101,93			198	198	NA	NA	0.49,0.492		NA
146	"ENSG00000101849.17_8"	"TBL1X"	chrX	+	9652082	9652228	9656056	9656315	9622254	9622362	9659618	9659751	146	175,151	85,116			198	198	NA	NA	0.673,0.566		NA
147	"ENSG00000177138.17_6"	"FAM9B"	chrX	-	8998162	8998247	8998301	8998401	8997347	8997459	9000170	9000202	147	75,31	0,0			198	184	NA	NA	1.0,1.0		NA
148	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3736697	3736744	3740113	3740326	3736482	3736541	3740414	3740621	148	10,5	20,12			198	146	NA	NA	0.269,0.235		NA
149	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3736697	3736744	3740414	3740621	3736482	3736541	3743128	3743272	149	25,28	4,7			198	146	NA	NA	0.822,0.747		NA
150	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3736697	3736744	3740414	3740621	3736482	3736541	3744641	3744672	150	22,21	5,7			198	146	NA	NA	0.764,0.689		NA
151	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3743128	3743272	3744641	3744770	3736697	3736744	3746546	3747020	151	11,12	9,3			198	198	NA	NA	0.55,0.8		NA
152	"ENSG00000285756.2_4"	"BX890604.2"	chrX	-	3743128	3743272	3744641	3744770	3740414	3740621	3746546	3747433	152	12,12	14,10			198	198	NA	NA	0.462,0.545		NA
153	"ENSG00000056998.20_6"	"GYG2"	chrX	+	2761253	2761395	2772020	2772195	2748101	2748236	2773033	2773196	153	5,3	22,15			198	198	NA	NA	0.185,0.167		NA
154	"ENSG00000169084.15_8"	"DHRSX"	chrX	-	2209542	2209644	2326785	2326854	2184780	2184988	2343237	2343345	154	26,28	75,60			168	198	NA	NA	0.29,0.355		NA
155	"ENSG00000169093.16_6"	"ASMTL"	chrX	-	1554586	1554651	1557989	1558037	1553914	1553976	1561078	1561210	155	38,37	69,68			147	164	NA	NA	0.381,0.378		NA
156	"ENSG00000198223.16_5"	"CSF2RA"	chrX	+	1419383	1419519	1422815	1422912	1414319	1414349	1424338	1424420	156	0,0	0,0			198	196	NA	NA	NA,NA		NA
157	"ENSG00000205755.12_5"	"CRLF2"	chrX	-	1317418	1317581	1317663	1318008	1314893	1315014	1321271	1321405	157	0,0	0,0			198	198	NA	NA	NA,NA		NA
158	"ENSG00000100239.16_7"	"PPP6R2"	chr22	+	50827414	50827540	50830295	50830444	50810500	50810579	50832321	50832564	158	39,23	8,7			198	198	NA	NA	0.83,0.767		NA
159	"ENSG00000100239.16_7"	"PPP6R2"	chr22	+	50832321	50832564	50845117	50845304	50810448	50810579	50852980	50853118	159	74,43	109,52			198	198	NA	NA	0.404,0.453		NA
160	"ENSG00000196576.15_6"	"PLXNB2"	chr22	-	50723001	50723094	50724228	50724330	50722560	50722642	50724418	50724527	160	111,99	156,154			198	192	NA	NA	0.408,0.384		NA
161	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50686794	50686901	50687756	50687883	50686653	50686721	50688063	50688132	161	39,32	10,71			198	198	NA	NA	0.796,0.311		NA
162	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50686794	50686901	50687756	50687945	50686653	50686721	50688063	50688132	162	4,0	10,71			198	198	NA	NA	0.286,0.0		NA
163	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50687090	50687180	50687531	50687597	50686794	50686901	50687756	50687883	163	12,12	7,25			165	189	NA	NA	0.663,0.355		NA
164	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50687259	50687288	50687531	50687597	50687090	50687180	50687756	50687883	164	9,12	2,9			165	128	NA	NA	0.777,0.508		NA
165	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50687259	50687288	50687756	50687883	50687090	50687180	50688063	50688132	165	39,33	2,7			198	128	NA	NA	0.927,0.753		NA
166	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50687259	50687288	50687756	50687945	50687090	50687180	50688063	50688132	166	4,1	2,7			198	128	NA	NA	0.564,0.085		NA
167	"ENSG00000100429.18_6"	"HDAC10"	chr22	-	50687259	50687319	50687531	50687597	50687090	50687180	50687756	50687883	167	9,12	7,19			165	159	NA	NA	0.553,0.378		NA
168	"ENSG00000224271.7_8"	"AL117329.1"	chr22	+	48033251	48033353	48081065	48081226	48030928	48031102	48081948	48082061	168	0,0	0,0			198	198	NA	NA	NA,NA		NA
169	"ENSG00000224271.7_8"	"AL117329.1"	chr22	+	48033258	48033353	48081065	48081226	48030928	48031102	48081948	48082061	169	0,0	0,0			194	198	NA	NA	NA,NA		NA
170	"ENSG00000224271.7_8"	"AL117329.1"	chr22	+	48082889	48082955	48100337	48100496	48082551	48082687	48134182	48134325	170	7,6	0,2			165	198	NA	NA	1.0,0.783		NA
171	"ENSG00000224271.7_8"	"AL117329.1"	chr22	+	48082889	48082955	48100337	48100496	48082551	48082687	48257740	48257871	171	7,6	0,1			165	198	NA	NA	1.0,0.878		NA
172	"ENSG00000054611.14_5"	"TBC1D22A"	chr22	+	47193340	47193517	47274548	47274619	47189397	47189738	47287161	47287290	172	8,36	45,34			198	170	NA	NA	0.132,0.476		NA
173	"ENSG00000054611.14_5"	"TBC1D22A"	chr22	+	47309229	47309342	47370185	47370295	47307969	47308084	47393529	47393605	173	0,2	105,65			198	198	NA	NA	0.0,0.03		NA
174	"ENSG00000100416.15_6"	"TRMU"	chr22	+	46739158	46739265	46742318	46742441	46733675	46733841	46746187	46746360	174	84,86	166,100			198	198	NA	NA	0.336,0.462		NA
175	"ENSG00000100416.15_6"	"TRMU"	chr22	+	46742318	46742441	46746187	46746360	46739158	46739265	46748017	46748071	175	117,93	272,156			198	198	NA	NA	0.301,0.373		NA
176	"ENSG00000241484.9_6"	"ARHGAP8"	chr22	+	45204551	45204612	45204885	45204978	45204186	45204318	45210551	45210638	176	0,0	2,0			160	192	NA	NA	0.0,NA		NA
177	"ENSG00000188677.14_7"	"PARVB"	chr22	+	44543740	44543802	44547362	44547431	44536003	44536023	44553861	44553963	177	187,144	302,243			161	168	NA	NA	0.393,0.382		NA
178	"ENSG00000186976.15_7"	"EFCAB6"	chr22	-	44178059	44178205	44193124	44193231	44161184	44161273	44204874	44205011	178	0,0	0,0			198	198	NA	NA	NA,NA		NA
179	"ENSG00000242247.11_6"	"ARFGAP3"	chr22	-	43227554	43227642	43230247	43230331	43222945	43223005	43236949	43237022	179	0,2	144,99			183	187	NA	NA	0.0,0.02		NA
180	"ENSG00000242247.11_6"	"ARFGAP3"	chr22	-	43231367	43231499	43236949	43237022	43230247	43230331	43243519	43243638	180	52,60	140,88			172	198	NA	NA	0.3,0.44		NA
181	"ENSG00000100147.13_3"	"CCDC134"	chr22	+	42206210	42206295	42209267	42209449	42205882	42206004	42209754	42209826	181	36,21	81,24			184	198	NA	NA	0.324,0.485		NA
182	"ENSG00000100418.8_5"	"DESI1"	chr22	-	42003265	42003335	42003843	42003865	42000047	42000157	42016755	42017047	182	41,26	250,183			121	169	NA	NA	0.186,0.166		NA
183	"ENSG00000100417.12_5"	"PMM1"	chr22	-	41980284	41980376	41980530	41980607	41979962	41980062	41982079	41982197	183	61,70	158,128			176	191	NA	NA	0.295,0.372		NA
184	"ENSG00000100417.12_5"	"PMM1"	chr22	-	41980530	41980607	41982079	41982197	41979962	41980376	41985722	41985822	184	59,78	102,76			198	176	NA	NA	0.34,0.477		NA
185	"ENSG00000100412.16_4"	"ACO2"	chr22	+	41911770	41911921	41913530	41913635	41911380	41911539	41914484	41914576	185	404,337	662,477			198	198	NA	NA	0.379,0.414		NA
186	"ENSG00000100412.16_4"	"ACO2"	chr22	+	41916174	41916280	41918833	41918991	41914484	41914576	41919208	41919282	186	678,453	807,494			198	198	NA	NA	0.457,0.478		NA
187	"ENSG00000100403.12_4"	"ZC3H7B"	chr22	+	41728174	41728231	41734316	41734359	41726026	41726107	41735004	41735195	187	85,81	121,182			156	142	NA	NA	0.39,0.288		NA
188	"ENSG00000100401.19_5"	"RANGAP1"	chr22	-	41657449	41657584	41660667	41660847	41653951	41654110	41664100	41664160	188	359,347	474,462			198	198	NA	NA	0.431,0.429		NA
189	"ENSG00000100401.19_5"	"RANGAP1"	chr22	-	41660667	41660847	41664100	41664160	41657449	41657584	41670603	41670731	189	199,214	432,506			159	198	NA	NA	0.365,0.345		NA
190	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41609854	41610030	41612142	41612266	41605699	41605937	41615422	41615540	190	2,1	5,2			198	198	NA	NA	0.286,0.333		NA
191	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41609896	41610030	41612142	41612266	41605699	41605937	41615422	41615540	191	65,40	5,2			198	198	NA	NA	0.929,0.952		NA
192	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41613126	41613206	41615422	41615540	41612142	41612266	41616737	41616872	192	61,49	95,70			179	198	NA	NA	0.415,0.436		NA
193	"ENSG00000100387.9_4"	"RBX1"	chr22	+	41349558	41349637	41360050	41360121	41347381	41347480	41363802	41363888	193	1206,922	1047,932			178	170	NA	NA	0.524,0.486		NA
194	"ENSG00000100387.9_4"	"RBX1"	chr22	+	41349558	41349637	41363802	41363888	41347381	41347480	41368479	41369313	194	1205,920	726,688			178	185	NA	NA	0.633,0.582		NA
195	"ENSG00000100387.9_4"	"RBX1"	chr22	+	41360050	41360121	41363802	41363888	41349558	41349637	41368479	41369313	195	427,377	725,688			170	185	NA	NA	0.391,0.374		NA
196	"ENSG00000100372.15_7"	"SLC25A17"	chr22	-	41175761	41175898	41180516	41180608	41175012	41175129	41188528	41188680	196	4,1	6,9			191	198	NA	NA	0.409,0.103		NA
197	"ENSG00000100372.15_7"	"SLC25A17"	chr22	-	41188528	41188680	41190517	41190584	41175012	41175129	41195026	41195087	197	118,103	455,285			166	198	NA	NA	0.236,0.301		NA
198	"ENSG00000100372.15_7"	"SLC25A17"	chr22	-	41188528	41188680	41193287	41193340	41175012	41175129	41195026	41195087	198	8,14	455,285			152	198	NA	NA	0.022,0.06		NA
199	"ENSG00000100372.15_7"	"SLC25A17"	chr22	-	41190517	41190584	41193287	41193340	41175012	41175129	41195026	41195087	199	8,14	118,103			152	166	NA	NA	0.069,0.129		NA
200	"ENSG00000229999.6_8"	"AL022238.2"	chr22	-	40774173	40774267	40775355	40775470	40772267	40772519	40784148	40784221	200	0,0	0,0			198	193	NA	NA	NA,NA		NA
201	"ENSG00000239900.12_5"	"ADSL"	chr22	+	40749076	40749121	40749336	40749423	40745835	40746039	40750251	40750331	201	1159,759	0,0			144	186	NA	NA	1.0,1.0		NA
202	"ENSG00000239900.12_5"	"ADSL"	chr22	+	40749076	40749121	40750251	40750331	40745835	40746039	40754867	40755039	202	242,148	467,303			144	179	NA	NA	0.392,0.378		NA
203	"ENSG00000100351.17_5"	"GRAP2"	chr22	+	40343096	40343188	40351822	40351914	40297087	40297334	40356058	40356178	203	76,51	569,357			191	191	NA	NA	0.118,0.125		NA
204	"ENSG00000100351.17_5"	"GRAP2"	chr22	+	40351822	40351914	40356058	40356178	40342820	40343188	40361993	40362162	204	380,264	334,245			191	198	NA	NA	0.541,0.528		NA
205	"ENSG00000100351.17_5"	"GRAP2"	chr22	+	40356058	40356178	40361993	40362162	40351822	40351914	40364045	40364276	205	576,363	278,309			198	198	NA	NA	0.674,0.54		NA
206	"ENSG00000100316.16_7"	"RPL3"	chr22	-	39709195	39709315	39709638	39709734	39708886	39708989	39710111	39710213	206	7485,7320	4298,2343			195	198	NA	NA	0.639,0.76		NA
207	"ENSG00000243811.10_5"	"APOBEC3D"	chr22	+	39421074	39421354	39421561	39421676	39418826	39419019	39425367	39425524	207	11,12	38,13			198	198	NA	NA	0.224,0.48		NA
208	"ENSG00000100226.16_6"	"GTPBP1"	chr22	+	39122262	39122445	39123217	39123353	39122010	39122155	39123987	39124166	208	207,157	219,198			198	198	NA	NA	0.486,0.442		NA
209	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38519101	38519265	38521645	38521698	38516765	38516916	38522377	38522456	209	1,4	18,14			152	198	NA	NA	0.067,0.271		NA
210	"ENSG00000184381.20_8"	"PLA2G6"	chr22	-	38535988	38536176	38539111	38539295	38530994	38531091	38541444	38541660	210	6,5	11,14			198	198	NA	NA	0.353,0.263		NA
211	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36913347	36913478	36914809	36914957	36912751	36912837	36915451	36915584	211	4295,2981	1278,1148			198	198	NA	NA	0.771,0.722		NA
212	"ENSG00000100350.14_5"	"FOXRED2"	chr22	-	36897287	36897454	36900561	36900813	36894037	36894203	36901942	36902470	212	69,92	109,110			198	198	NA	NA	0.388,0.455		NA
213	"ENSG00000100281.14_5"	"HMGXB4"	chr22	+	35679954	35680036	35681989	35682054	35660640	35661596	35683339	35683445	213	120,64	116,100			181	164	NA	NA	0.484,0.367		NA
214	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34505314	34505423	34547853	34547916	34496346	34496430	34557584	34557780	214	0,0	0,0			198	162	NA	NA	NA,NA		NA
215	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34505314	34505423	34557584	34557780	34496346	34496430	34567701	34567767	215	0,0	0,0			198	198	NA	NA	NA,NA		NA
216	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34543984	34544121	34557584	34557780	34505314	34505423	34567701	34567767	216	0,0	0,0			198	198	NA	NA	NA,NA		NA
217	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34571378	34571429	34601461	34601547	34570298	34570436	34602070	34602183	217	0,0	0,0			150	185	NA	NA	NA,NA		NA
218	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34584173	34584414	34602070	34602152	34570298	34570436	34614496	34614785	218	0,0	0,0			198	181	NA	NA	NA,NA		NA
219	"ENSG00000236052.2_7"	"LINC01643"	chr22	+	34584173	34584414	34602070	34602183	34570298	34570436	34614496	34614785	219	0,0	0,0			198	198	NA	NA	NA,NA		NA
220	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32874967	32875262	32879883	32880111	32871243	32871385	32881054	32881196	220	125,99	691,431			198	198	NA	NA	0.153,0.187		NA
221	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32875119	32875262	32879883	32880111	32871223	32871385	32881054	32881196	221	85,80	691,431			198	198	NA	NA	0.11,0.157		NA
222	"ENSG00000100150.20_9"	"DEPDC5"	chr22	+	32160960	32161046	32162570	32162654	32156641	32156688	32164799	32164849	222	35,24	28,20			185	183	NA	NA	0.553,0.543		NA
223	"ENSG00000239282.8_10"	"CASTOR1"	chr22	-	30682004	30682087	30682251	30682365	30681820	30681915	30682813	30682937	223	10,3	11,6			198	182	NA	NA	0.455,0.315		NA
224	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30228233	30228331	30229529	30229603	30221610	30221769	30230477	30230539	224	4,9	278,208			173	197	NA	NA	0.016,0.047		NA
225	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30228233	30228331	30230430	30230539	30221610	30221769	30234166	30234263	225	15,25	276,212			198	197	NA	NA	0.051,0.105		NA
226	"ENSG00000100319.13_5"	"ZMAT5"	chr22	-	30138406	30138469	30144406	30144560	30136638	30136719	30162860	30162996	226	43,34	93,76			198	162	NA	NA	0.274,0.268		NA
227	"ENSG00000159873.10_4"	"CCDC117"	chr22	+	29169712	29169766	29176935	29177160	29168661	29169022	29179495	29179633	227	5,2	189,157			153	198	NA	NA	0.033,0.016		NA
228	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140692	29141851	29141996	29139869	29139966	29147228	29147276	228	73,62	36,32			189	198	NA	NA	0.68,0.67		NA
229	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29140602	29140697	29141851	29141996	29139869	29139966	29147228	29147276	229	67,65	36,32			194	198	NA	NA	0.655,0.675		NA
230	"ENSG00000100209.11_4"	"HSCB"	chr22	+	29141851	29141996	29147228	29147276	29140602	29140692	29153065	29153198	230	36,24	17,19			198	147	NA	NA	0.611,0.484		NA
231	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29121230	29121355	29107896	29108005	29130390	29130709	231	335,234	311,187			198	190	NA	NA	0.508,0.546		NA
232	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29115382	29115473	29130390	29130715	29107896	29108005	29137756	29137794	232	237,144	311,187			198	190	NA	NA	0.422,0.425		NA
233	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29120552	29120911	29120964	29121112	29115382	29115473	29121230	29121355	233	372,223	4,0			198	198	NA	NA	0.989,1.0		NA
234	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29120873	29120911	29120964	29121112	29107896	29108005	29121230	29121355	234	256,142	5,1			198	137	NA	NA	0.973,0.99		NA
235	"ENSG00000183765.22_8"	"CHEK2"	chr22	-	29120873	29120911	29120964	29121112	29115382	29115473	29121230	29121355	235	372,223	6,2			198	137	NA	NA	0.977,0.987		NA
236	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28336007	28336159	28390460	28390641	28331138	28331218	28393398	28394826	236	3,7	4,0			198	198	NA	NA	0.429,1.0		NA
237	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27113215	27113422	27134024	27134203	27068767	27068950	27170118	27170180	237	34,11	0,0			198	198	NA	NA	1.0,1.0		NA
238	"ENSG00000244625.7_8"	"MIATNB"	chr22	+	27114102	27114194	27122606	27122683	27113215	27113422	27170118	27170180	238	4,8	3,3			191	176	NA	NA	0.551,0.711		NA
239	"ENSG00000133454.16_3"	"MYO18B"	chr22	+	26193919	26194064	26219471	26219645	26181394	26181458	26222375	26222466	239	4,15	33,20			198	198	NA	NA	0.108,0.429		NA
240	"ENSG00000286070.1_2"	"GGT1"	chr22	+	24953624	24953768	24963951	24964144	24951974	24952039	24967883	24967985	240	3483,2044	1354,966			198	198	NA	NA	0.72,0.679		NA
241	"ENSG00000178803.12_9"	"ADORA2A-AS1"	chr22	-	24856420	24856739	24867735	24867863	24837959	24838108	24870950	24871121	241	0,0	0,0			198	198	NA	NA	NA,NA		NA
242	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22893188	22893511	22899964	22900000	22892147	22892756	22901377	22901550	242	489,454	5821,4268			135	198	NA	NA	0.11,0.135		NA
243	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22322990	22323147	22324581	22324778	22321974	22322088	22325351	22325433	243	103,56	481,378			198	198	NA	NA	0.176,0.129		NA
244	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22322990	22323147	22324581	22324778	22321974	22322088	22326248	22326323	244	235,152	504,392			198	198	NA	NA	0.318,0.279		NA
245	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22322990	22323147	22326248	22326323	22321974	22322088	22326983	22327090	245	355,273	481,376			174	198	NA	NA	0.456,0.452		NA
246	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22325351	22325433	22322990	22323147	22326248	22326323	246	96,55	588,418			181	198	NA	NA	0.152,0.126		NA
247	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22324581	22324778	22326248	22326323	22322990	22323147	22326983	22327090	247	356,266	359,267			174	198	NA	NA	0.53,0.531		NA
248	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22325351	22325433	22326248	22326323	22324581	22324778	22326983	22327090	248	565,400	97,55			174	181	NA	NA	0.858,0.883		NA
249	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21830290	21831053	21832078	21832204	21829499	21829589	21832285	21832390	249	168,149	4,2			198	198	NA	NA	0.977,0.987		NA
250	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21075585	21075706	21080775	21080829	21072980	21073110	21081517	21081685	250	245,242	671,370			153	198	NA	NA	0.321,0.458		NA
251	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21147480	21147531	21150433	21150602	21119872	21119981	21152871	21152975	251	576,376	258,189			198	150	NA	NA	0.628,0.601		NA
252	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21161649	21161746	21165254	21165320	21159261	21159453	21167645	21167794	252	447,325	530,460			165	196	NA	NA	0.5,0.456		NA
253	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21165254	21165320	21167645	21167794	21161649	21161746	21172770	21172837	253	760,492	656,475			198	165	NA	NA	0.491,0.463		NA
254	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21167645	21167794	21172770	21172837	21165254	21165320	21173928	21174188	254	536,421	634,484			166	198	NA	NA	0.502,0.509		NA
255	"ENSG00000223553.6_7"	"SMPD4P1"	chr22	-	20976213	20976413	20976771	20976846	20975985	20976088	20976995	20977138	255	0,0	26,9			174	198	NA	NA	0.0,0.0		NA
256	"ENSG00000099917.17_6"	"MED15"	chr22	+	20929399	20929519	20936897	20937034	20922807	20922918	20937126	20937254	256	132,218	166,426			198	198	NA	NA	0.443,0.339		NA
257	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20080331	20080430	20082235	20082318	20079391	20079493	20093699	20093800	257	284,219	326,180			198	182	NA	NA	0.445,0.528		NA
258	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20082235	20082318	20093699	20093800	20080331	20080430	20094114	20094208	258	463,282	392,241			182	198	NA	NA	0.562,0.56		NA
259	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20093699	20093800	20094114	20094208	20082235	20082318	20094793	20094921	259	397,211	10,10			198	193	NA	NA	0.975,0.954		NA
260	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20093699	20093800	20094114	20094221	20082235	20082318	20094793	20094921	260	397,211	489,300			198	198	NA	NA	0.448,0.413		NA
261	"ENSG00000284874.1_2"	"AC000093.1"	chr22	+	19707637	19707761	19707842	19707977	19707328	19707415	19708071	19708189	261	1117,984	641,668			198	198	NA	NA	0.635,0.596		NA
262	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19467680	19467740	19468475	19468568	19467348	19467542	19470212	19470289	262	1261,762	1912,1711			159	192	NA	NA	0.443,0.35		NA
263	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19467680	19467740	19468475	19468568	19467438	19467542	19471384	19471528	263	1261,762	160,155			159	192	NA	NA	0.905,0.856		NA
264	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19468475	19468568	19470212	19470350	19467680	19467740	19471384	19471528	264	1862,1377	2383,2035			192	198	NA	NA	0.446,0.411		NA
265	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19495288	19495387	19496052	19496214	19494908	19495040	19502271	19502307	265	1325,994	2698,1846			198	198	NA	NA	0.329,0.35		NA
266	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19495288	19495387	19496052	19496214	19494908	19495040	19504049	19504168	266	1316,992	13,11			198	198	NA	NA	0.99,0.989		NA
267	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19496052	19496214	19502271	19502410	19495288	19495387	19502487	19502571	267	2713,1378	1620,1167			198	198	NA	NA	0.626,0.541		NA
268	"ENSG00000093009.11_4"	"CDC45"	chr22	+	19502271	19502410	19502487	19502571	19496052	19496214	19504049	19504168	268	2753,1878	1902,1450			198	183	NA	NA	0.572,0.545		NA
269	"ENSG00000070010.19_9"	"UFD1"	chr22	-	19459209	19459331	19462590	19462623	19455395	19455526	19462992	19463125	269	592,430	3074,1850			132	198	NA	NA	0.224,0.259		NA
270	"ENSG00000070371.16_6"	"CLTCL1"	chr22	-	19223218	19223392	19226797	19226911	19222031	19222229	19230297	19230459	270	29,14	28,17			198	198	NA	NA	0.509,0.452		NA
271	"ENSG00000015475.18_6"	"BID"	chr22	-	18226568	18226779	18232870	18232940	18222114	18222254	18257146	18257261	271	31,87	283,301			169	198	NA	NA	0.114,0.253		NA
272	"ENSG00000099968.18_5"	"BCL2L13"	chr22	+	18138427	18138598	18165979	18166087	18120867	18121466	18171751	18171908	272	3,2	572,445			198	198	NA	NA	0.005,0.004		NA
273	"ENSG00000099968.18_5"	"BCL2L13"	chr22	+	18138427	18138598	18165979	18166087	18121349	18121652	18171751	18171908	273	353,298	586,454			198	198	NA	NA	0.376,0.396		NA
274	"ENSG00000099968.18_5"	"BCL2L13"	chr22	+	18165979	18166087	18171751	18171908	18138427	18138598	18178906	18178976	274	513,340	263,185			198	198	NA	NA	0.661,0.648		NA
275	"ENSG00000099968.18_5"	"BCL2L13"	chr22	+	18165979	18166087	18171751	18171908	18138427	18138598	18185008	18185152	275	510,350	45,49			198	198	NA	NA	0.919,0.877		NA
