ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
388	"ENSG00000153975.10_6"	"ZUP1"	chr6	-	116981898	116982009	116987796	116988370	116979965	116980087	116989728	116989929
389	"ENSG00000153975.10_6"	"ZUP1"	chr6	-	116981898	116982009	116987796	116988075	116979965	116980087	116989728	116989957
390	"ENSG00000153975.10_6"	"ZUP1"	chr6	-	116981898	116982009	116987796	116988075	116981395	116981532	116989728	116989957
391	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1272442	1272512	1358726	1358761	1269529	1269848	1368485	1368598
394	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1278568	1278634	1358726	1358895	1275966	1276078	1368485	1368598
395	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1361143	1361222	1365917	1366187	1358726	1358895	1366290	1366462
396	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1361143	1361222	1365917	1366226	1358726	1358895	1368485	1368598
397	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1361177	1361222	1365917	1366226	1358726	1358895	1368485	1368598
399	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1361736	1361835	1366290	1366462	1361143	1361222	1368485	1368598
400	"ENSG00000132204.14_7"	"LINC00470"	chr18	-	1365917	1366226	1366290	1366462	1361143	1361222	1368485	1368598
403	"ENSG00000143727.16_4"	"ACP1"	chr2	+	272036	272150	275139	275201	271865	271939	276979	277085
404	"ENSG00000143727.16_4"	"ACP1"	chr2	+	272036	272150	276979	277085	271865	271939	277226	277261
405	"ENSG00000143727.16_4"	"ACP1"	chr2	+	275139	275201	276979	277085	271865	271939	277226	277261
409	"ENSG00000100226.16_6"	"GTPBP1"	chr22	+	39122262	39122445	39123217	39123353	39122010	39122155	39123987	39124166
412	"ENSG00000162244.12_9"	"RPL29"	chr3	-	52029057	52029122	52029440	52029485	52027537	52028142	52029872	52029911
414	"ENSG00000166716.10_5"	"ZNF592"	chr15	+	85307937	85308046	85321413	85321543	85291822	85291895	85325887	85328126
417	"ENSG00000272162.1_6"	"AL024498.2"	chr6	+	10902909	10902995	10906252	10906287	10899056	10899081	10907774	10907917
418	"ENSG00000272162.1_6"	"AL024498.2"	chr6	+	10902909	10902995	10907774	10907917	10899056	10899081	10910380	10910433
419	"ENSG00000272162.1_6"	"AL024498.2"	chr6	+	10903107	10903196	10906252	10906287	10902909	10902995	10907774	10907917
420	"ENSG00000272162.1_6"	"AL024498.2"	chr6	+	10903107	10903196	10907774	10907917	10902909	10902995	10910380	10910433
421	"ENSG00000156313.15_7"	"RPGR"	chrX	-	38146346	38146498	38147113	38147294	38135839	38136025	38150211	38150277
423	"ENSG00000156313.15_7"	"RPGR"	chrX	-	38180279	38180342	38182105	38182198	38178081	38178240	38182651	38182777
427	"ENSG00000167182.15_8"	"SP2"	chr17	+	45975180	45975293	45992091	45992227	45973601	45973659	45992677	45992754
434	"ENSG00000185811.19_8"	"IKZF1"	chr7	+	50444230	50444491	50459426	50459561	50367233	50367353	50467615	50472796
435	"ENSG00000185811.19_8"	"IKZF1"	chr7	+	50450237	50450405	50459426	50459561	50367233	50367353	50467615	50472796
437	"ENSG00000197134.13_7"	"ZNF257"	chr19	+	22243309	22243430	22256270	22256366	22235253	22235437	22270778	22273905
438	"ENSG00000197134.13_7"	"ZNF257"	chr19	+	22255610	22255737	22256270	22256366	22235285	22235437	22270778	22274282
439	"ENSG00000197134.13_7"	"ZNF257"	chr19	+	22255610	22255737	22256270	22256366	22243309	22243430	22270778	22273905
442	"ENSG00000086232.13_8"	"EIF2AK1"	chr7	-	6084192	6084292	6085701	6085782	6082563	6082624	6086622	6086722
443	"ENSG00000086232.13_8"	"EIF2AK1"	chr7	-	6089542	6089676	6094176	6094335	6088437	6088475	6098596	6098687
447	"ENSG00000112984.12_5"	"KIF20A"	chr5	+	137515348	137515534	137517110	137517200	137514800	137514891	137517297	137517417
448	"ENSG00000159377.11_4"	"PSMB4"	chr1	+	151373239	151373321	151373714	151373831	151372917	151373064	151374017	151374106
450	"ENSG00000161960.15_5"	"EIF4A1"	chr17	+	7477577	7477626	7477863	7477996	7476145	7476182	7478436	7478576
452	"ENSG00000161960.15_5"	"EIF4A1"	chr17	+	7477863	7477996	7478436	7478576	7477576	7477626	7479841	7480010
454	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45745035	45745147	45745843	45745943	45744738	45744800	45746041	45746147
455	"ENSG00000117262.19_5"	"GPR89A"	chr1	-	145788766	145788855	145789295	145789392	145787771	145787864	145791060	145791170
458	"ENSG00000065978.19_5"	"YBX1"	chr1	+	43161869	43161959	43162850	43162933	43159160	43159194	43166451	43166717
461	"ENSG00000156261.13_8"	"CCT8"	chr21	-	30435672	30435851	30437288	30437426	30434810	30434877	30439036	30439098
462	"ENSG00000164902.14_4"	"PHAX"	chr5	+	125944055	125944176	125952941	125953025	125939261	125939875	125960266	125962944
463	"ENSG00000074266.21_6"	"EED"	chr11	+	85968556	85968638	85975213	85975305	85967428	85967554	85988021	85988180
464	"ENSG00000066651.20_9"	"TRMT11"	chr6	+	126317112	126317186	126319198	126319280	126314902	126314968	126319368	126319461
465	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68300495	68300624	68308593	68309152	68298418	68298479	68321648	68321774
466	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68300495	68300624	68307720	68307807	68298425	68298479	68308593	68309152
468	"ENSG00000124228.14_8"	"DDX27"	chr20	+	47845251	47845425	47846735	47846886	47842966	47843072	47849842	47849942
478	"ENSG00000079393.20_9"	"DUSP13"	chr10	-	76861624	76861719	76863651	76863855	76855332	76855553	76867749	76867967
480	"ENSG00000049167.14_8"	"ERCC8"	chr5	-	60217880	60217982	60224690	60224786	60213789	60214215	60240758	60240886
482	"ENSG00000135597.18_6"	"REPS1"	chr6	-	139236994	139237113	139238691	139238761	139235833	139235898	139241351	139241453
483	"ENSG00000135597.18_6"	"REPS1"	chr6	-	139236994	139237113	139238691	139238764	139235833	139235898	139241351	139241453
484	"ENSG00000135597.18_6"	"REPS1"	chr6	-	139236994	139237113	139238691	139238783	139235833	139235898	139241351	139241453
487	"ENSG00000226314.8_5"	"ZNF192P1"	chr6	+	28132526	28132679	28134278	28135332	28130357	28130544	28137179	28137372
488	"ENSG00000226314.8_5"	"ZNF192P1"	chr6	+	28132526	28132679	28134278	28135332	28130720	28130878	28137179	28137366
489	"ENSG00000117625.13_6"	"RCOR3"	chr1	+	211469017	211469095	211477424	211477482	211462519	211462738	211486061	211486146
490	"ENSG00000196950.14_5"	"SLC39A10"	chr2	+	196548422	196548630	196571339	196571509	196544755	196545774	196573379	196573568
492	"ENSG00000162623.16_5"	"TYW3"	chr1	+	75214434	75214506	75217975	75218109	75202225	75202306	75229577	75230084
493	"ENSG00000162623.16_5"	"TYW3"	chr1	+	75214434	75214506	75217975	75218109	75204373	75204472	75229577	75230084
494	"ENSG00000157600.12_6"	"TMEM164"	chrX	+	109246728	109247392	109310574	109310624	109246322	109246384	109352307	109352374
495	"ENSG00000157600.12_6"	"TMEM164"	chrX	+	109310574	109310624	109352307	109352374	109246728	109247392	109388025	109388104
497	"ENSG00000157600.12_6"	"TMEM164"	chrX	+	109352307	109352374	109388025	109388104	109310574	109310624	109414647	109414739
498	"ENSG00000138459.9_7"	"SLC35A5"	chr3	+	112299392	112299553	112300025	112300173	112292735	112292803	112301517	112303003
504	"ENSG00000198920.11_9"	"KIAA0753"	chr17	-	6526828	6526891	6526926	6527008	6526201	6526417	6531436	6532061
506	"ENSG00000189376.12_6"	"C8orf76"	chr8	-	124238739	124238872	124243539	124243997	124232206	124232537	124250037	124250181
523	"ENSG00000172766.19_4"	"NAA16"	chr13	+	41905409	41905505	41910785	41910892	41902859	41902979	41929279	41929352
525	"ENSG00000172766.19_4"	"NAA16"	chr13	+	41910785	41910892	41932439	41932609	41905409	41905505	41932945	41933098
526	"ENSG00000172766.19_4"	"NAA16"	chr13	+	41947772	41947916	41948877	41948975	41946867	41946966	41949540	41951166
527	"ENSG00000085063.17_7"	"CD59"	chr11	-	33743924	33744009	33752969	33753014	33738915	33739017	33755040	33755156
528	"ENSG00000085063.17_7"	"CD59"	chr11	-	33743924	33744009	33752969	33753014	33738915	33739017	33757927	33757969
529	"ENSG00000134899.22_7"	"ERCC5"	chr13	+	103483914	103484047	103486815	103486902	103474414	103474509	103490992	103491089
530	"ENSG00000140455.17_7"	"USP3"	chr15	+	63824845	63824906	63829223	63829355	63796791	63797029	63845913	63845997
532	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652250	55652280	55656911	55656933	55649328	55649442	55658048	55658075
533	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652250	55652328	55652553	55652670	55649328	55649442	55653224	55653259
534	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652250	55652328	55653224	55653288	55649328	55649442	55656911	55656933
535	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652250	55652328	55653224	55653425	55649328	55649442	55656911	55656933
536	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652553	55652670	55653224	55653288	55649328	55649442	55656911	55656933
537	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652553	55652670	55653224	55653425	55649328	55649442	55656911	55656933
538	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652553	55652670	55653224	55653288	55652250	55652328	55656911	55656933
539	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55652553	55652670	55653224	55653425	55652250	55652328	55656911	55656933
540	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55649328	55649442	55657801	55657834
541	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55649328	55649442	55658048	55658075
542	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55652250	55652328	55657801	55657834
543	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55652250	55652328	55658048	55658075
544	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55652553	55652670	55657801	55657834
545	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653288	55656911	55656933	55652553	55652670	55658048	55658075
546	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653425	55656911	55656933	55649328	55649442	55657801	55657822
547	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653425	55656911	55656933	55652250	55652328	55657801	55657822
548	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55653224	55653425	55656911	55656933	55652553	55652670	55657801	55657822
549	"ENSG00000105048.17_8"	"TNNT1"	chr19	-	55656911	55656933	55657801	55657834	55653224	55653288	55658048	55658075
553	"ENSG00000006576.16_3"	"PHTF2"	chr7	+	77558425	77558644	77567026	77567155	77551939	77552095	77569346	77569776
554	"ENSG00000006576.16_3"	"PHTF2"	chr7	+	77572016	77572103	77578994	77579150	77569515	77569619	77580933	77581029
555	"ENSG00000262633.2_7"	"AC005670.2"	chr17	+	45008464	45008573	45009432	45009565	45006885	45006950	45012394	45012535
556	"ENSG00000262633.2_7"	"AC005670.2"	chr17	+	45008464	45008573	45009432	45009565	45006885	45006950	45015964	45016070
557	"ENSG00000262633.2_7"	"AC005670.2"	chr17	+	45008464	45008573	45012394	45012535	45006885	45006950	45015964	45016070
558	"ENSG00000262633.2_7"	"AC005670.2"	chr17	+	45009432	45009565	45012394	45012535	45006885	45006950	45015964	45016070
559	"ENSG00000262633.2_7"	"AC005670.2"	chr17	+	45009432	45009565	45012394	45012535	45008464	45008573	45015964	45016070
561	"ENSG00000049883.15_5"	"PTCD2"	chr5	+	71622438	71622568	71630844	71630923	71617998	71618091	71631620	71631712
562	"ENSG00000049883.15_5"	"PTCD2"	chr5	+	71627084	71627202	71630844	71630923	71617998	71618091	71631620	71631712
566	"ENSG00000105223.20_5"	"PLD3"	chr19	+	40872290	40872417	40872516	40872591	40871624	40871837	40872679	40872822
567	"ENSG00000105223.20_5"	"PLD3"	chr19	+	40872325	40872417	40872516	40872591	40871568	40871837	40872679	40872710
568	"ENSG00000105223.20_5"	"PLD3"	chr19	+	40872516	40872591	40872679	40872822	40872290	40872417	40873602	40873743
572	"ENSG00000006757.12_6"	"PNPLA4"	chrX	-	7890044	7890139	7893980	7894173	7889753	7889889	7895326	7895454
573	"ENSG00000006757.12_6"	"PNPLA4"	chrX	-	7890044	7890139	7893980	7894173	7889753	7889889	7895711	7895780
574	"ENSG00000006757.12_6"	"PNPLA4"	chrX	-	7890044	7890139	7893980	7894173	7889753	7889889	7895726	7895780
579	"ENSG00000172869.14_4"	"DMXL1"	chr5	+	118437629	118437701	118440874	118440953	118433673	118433799	118445845	118445978
580	"ENSG00000172869.14_4"	"DMXL1"	chr5	+	118440874	118440953	118445845	118445978	118437629	118437701	118450169	118450236
582	"ENSG00000109255.11_6"	"NMU"	chr4	-	56471441	56471516	56473464	56473515	56466688	56466742	56475286	56475346
586	"ENSG00000158691.14_3"	"ZSCAN12"	chr6	-	28358372	28359519	28360678	28360823	28346731	28350386	28365780	28366250
587	"ENSG00000158691.14_3"	"ZSCAN12"	chr6	-	28360678	28360823	28365780	28366250	28346731	28350386	28367433	28367511
588	"ENSG00000158691.14_3"	"ZSCAN12"	chr6	-	28360678	28360823	28365780	28366250	28358372	28359519	28367433	28367508
589	"ENSG00000177156.11_4"	"TALDO1"	chr11	+	755878	756002	758949	759057	747427	747578	760121	760253
590	"ENSG00000177156.11_4"	"TALDO1"	chr11	+	755878	756002	759008	759057	747453	747578	760121	760253
591	"ENSG00000177156.11_4"	"TALDO1"	chr11	+	758949	759057	760121	760253	755878	756002	763343	763519
592	"ENSG00000177156.11_4"	"TALDO1"	chr11	+	759008	759057	760121	760253	755878	756002	763343	763519
593	"ENSG00000018610.15_5"	"CXorf56"	chrX	-	118678315	118678454	118679425	118679467	118676467	118676557	118694230	118694348
596	"ENSG00000099942.13_4"	"CRKL"	chr22	+	21288066	21288532	21303998	21304215	21271721	21272533	21307493	21308035
598	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20082235	20082318	20093699	20093800	20080331	20080430	20094114	20094208
599	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20093699	20093800	20094114	20094208	20082235	20082318	20094793	20094921
600	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20093699	20093800	20094114	20094221	20082235	20082318	20094793	20094921
604	"ENSG00000071859.15_4"	"FAM50A"	chrX	+	153677240	153677302	153677568	153677645	153677037	153677104	153678028	153678083
605	"ENSG00000122779.18_5"	"TRIM24"	chr7	+	138255574	138255748	138258251	138258387	138252225	138252399	138261117	138261190
606	"ENSG00000122779.18_5"	"TRIM24"	chr7	+	138258251	138258387	138261117	138261190	138255574	138255748	138262164	138262333
607	"ENSG00000138092.11_5"	"CENPO"	chr2	+	25016720	25016834	25022543	25022713	25016330	25016389	25037244	25037362
612	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9839342	9839461	9841868	9841980	9834241	9834808	9843344	9843440
613	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9841868	9841980	9843344	9843440	9839342	9839461	9845526	9845697
614	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9843344	9843440	9845526	9845697	9839342	9839461	9847893	9848101
615	"ENSG00000241553.12_4"	"ARPC4"	chr3	+	9843344	9843440	9845526	9845697	9841868	9841980	9847893	9848101
620	"ENSG00000076944.16_7"	"STXBP2"	chr19	+	7703611	7703661	7703904	7703986	7701995	7702072	7704616	7704693
621	"ENSG00000076944.16_7"	"STXBP2"	chr19	+	7703904	7703986	7704616	7704693	7701995	7702072	7705616	7705695
622	"ENSG00000076944.16_7"	"STXBP2"	chr19	+	7703904	7703986	7704616	7704693	7703611	7703661	7705616	7705695
623	"ENSG00000076944.16_7"	"STXBP2"	chr19	+	7704616	7704693	7705616	7705695	7703904	7703986	7705785	7705889
624	"ENSG00000154723.12_6"	"ATP5PF"	chr21	-	27101941	27102112	27106643	27106686	27097536	27097661	27107163	27107215
625	"ENSG00000196187.12_7"	"TMEM63A"	chr1	-	226044352	226044439	226044610	226044717	226043578	226043641	226046895	226047049
626	"ENSG00000196187.12_7"	"TMEM63A"	chr1	-	226044610	226044717	226046895	226047049	226043578	226043641	226048559	226048697
627	"ENSG00000196187.12_7"	"TMEM63A"	chr1	-	226044610	226044717	226046895	226047049	226044352	226044439	226048559	226048697
628	"ENSG00000196187.12_7"	"TMEM63A"	chr1	-	226046895	226047049	226048559	226048697	226044610	226044717	226049917	226050051
629	"ENSG00000196187.12_7"	"TMEM63A"	chr1	-	226054273	226054382	226054811	226054863	226053596	226053667	226055587	226055730
632	"ENSG00000135040.16_4"	"NAA35"	chr9	+	88571274	88571308	88573386	88573501	88557069	88557198	88574707	88574782
635	"ENSG00000170653.19_8"	"ATF7"	chr12	-	53926943	53927043	53928285	53928443	53926293	53926407	53931198	53931336
636	"ENSG00000147224.12_5"	"PRPS1"	chrX	+	106882524	106882708	106884131	106884230	106871725	106871980	106885595	106885720
637	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47087976	47088111	47098310	47098980	47084050	47084190	47103652	47103836
638	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47098310	47098980	47103652	47103836	47084050	47084190	47108559	47108608
639	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47098310	47098980	47103652	47103836	47087976	47088111	47108559	47108608
640	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47125209	47125872	47127684	47127804	47108481	47108608	47129602	47129739
641	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47127684	47127804	47129602	47129739	47125209	47125872	47139444	47139451
642	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47127684	47127804	47129602	47129737	47125209	47125872	47139444	47139571
643	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47139444	47139571	47147486	47147610	47125209	47125872	47155365	47155494
644	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47139444	47139571	47147486	47147610	47127684	47127804	47155365	47155494
645	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47142947	47143045	47144835	47144913	47139444	47139571	47147486	47147610
646	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47144835	47144913	47147486	47147610	47139444	47139571	47155365	47155494
647	"ENSG00000181555.20_10"	"SETD2"	chr3	-	47144835	47144913	47147486	47147610	47142947	47143045	47155365	47155494
648	"ENSG00000169826.8_4"	"CSGALNACT2"	chr10	+	43659313	43659492	43662451	43662546	43655941	43656043	43671398	43671480
652	"ENSG00000125166.13_5"	"GOT2"	chr16	-	58753099	58753159	58756053	58756182	58752120	58752592	58757649	58757806
654	"ENSG00000005700.15_7"	"IBTK"	chr6	-	82943875	82943972	82949882	82950560	82941434	82941559	82957278	82957388
659	"ENSG00000159259.8_5"	"CHAF1B"	chr21	+	37783760	37783902	37785181	37785613	37781671	37781763	37787592	37787687
660	"ENSG00000143815.15_7"	"LBR"	chr1	-	225597992	225598118	225599038	225599142	225594365	225594534	225600155	225600347
661	"ENSG00000143815.15_7"	"LBR"	chr1	-	225599038	225599142	225600155	225600347	225594365	225594534	225602979	225603034
662	"ENSG00000143815.15_7"	"LBR"	chr1	-	225599038	225599142	225600155	225600347	225597992	225598118	225602979	225603034
663	"ENSG00000143815.15_7"	"LBR"	chr1	-	225600155	225600347	225602979	225603034	225599038	225599142	225605685	225605882
666	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399920	42397996	42398926	42400651	42400711
667	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399067	42399135	42399786	42399896	42398801	42398926	42400651	42400711
668	"ENSG00000013306.16_8"	"SLC25A39"	chr17	-	42399786	42399896	42400651	42400711	42399067	42399135	42400845	42400945
672	"ENSG00000048740.18_6"	"CELF2"	chr10	+	11363169	11363349	11367798	11367942	11356101	11356233	11370888	11371060
673	"ENSG00000048740.18_6"	"CELF2"	chr10	+	11367798	11367942	11370888	11371060	11356101	11356233	11372418	11372602
674	"ENSG00000072778.20_4"	"ACADVL"	chr17	+	7125985	7126184	7126451	7126556	7125495	7125621	7126962	7127049
675	"ENSG00000072778.20_4"	"ACADVL"	chr17	+	7126451	7126556	7126962	7127049	7125985	7126184	7127131	7127194
676	"ENSG00000131725.14_6"	"WDR44"	chrX	+	117570664	117570787	117575330	117575522	117566743	117566857	117576206	117576308
677	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54565808	54565893	54576287	54576407	54559157	54559262	54577439	54577717
678	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54566159	54566217	54568810	54568931	54565808	54565893	54576287	54576407
679	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54582294	54582380	54577439	54577743	54582509	54582741
680	"ENSG00000196850.6_5"	"PPTC7"	chr12	-	110983684	110983883	110989593	110989773	110977626	110977750	111020613	111021123
