ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
251	"ENSG00000015475.18_6"	"BID"	chr22	-	18222114	18222942	18222114	18222254	18222847	18222942
252	"ENSG00000093072.18_11"	"ADA2"	chr22	-	17670831	17672700	17670831	17670922	17672572	17672700
253	"ENSG00000283633.1_8"	"AP000547.3"	chr22	+	17094966	17096001	17094966	17095068	17095588	17096001
254	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48068369	48068531	48068369	48068450	48068451	48068531
255	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48078656	48079342	48078656	48078710	48078711	48079342
256	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48080744	48081848	48080744	48080874	48081711	48081848
257	"ENSG00000160294.11_7"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800
258	"ENSG00000186866.16_4"	"POFUT2"	chr21	-	46683842	46687628	46683842	46685550	46687504	46687628
259	"ENSG00000197381.16_5"	"ADARB1"	chr21	+	46641932	46646475	46641932	46642022	46645461	46646475
260	"ENSG00000197381.16_5"	"ADARB1"	chr21	+	46641932	46646475	46641932	46643492	46645461	46646475
261	"ENSG00000183250.12_7"	"LINC01547"	chr21	-	46353229	46355011	46353229	46354283	46354848	46355011
262	"ENSG00000160226.16_7"	"CFAP410"	chr21	-	45750345	45751897	45750345	45750799	45751725	45751897
263	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45733795	45736222	45733795	45733904	45736126	45736222
264	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45739233	45740030	45739233	45739298	45739966	45740030
265	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45739233	45741758	45739233	45740030	45741611	45741758
266	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45744738	45745943	45744738	45744800	45745843	45745943
267	"ENSG00000160221.18_9"	"GATD3A"	chr21	+	45564702	45565605	45564702	45564798	45565452	45565605
268	"ENSG00000275464.5_9"	"FP565260.1"	chr21	+	45540832	45542238	45540832	45540983	45542057	45542238
269	"ENSG00000275464.5_9"	"FP565260.1"	chr21	+	45544460	45546000	45544460	45544608	45545891	45546000
270	"ENSG00000275895.7_7"	"U2AF1L5"	chr21	-	44520562	44524512	44520562	44520629	44524424	44524512
271	"ENSG00000160179.18_7"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708147	43708320	43708422
272	"ENSG00000160179.18_7"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708183	43708320	43708422
273	"ENSG00000173276.14_6"	"ZBTB21"	chr21	-	43406939	43414217	43406939	43411998	43412601	43414217
274	"ENSG00000157601.14_5"	"MX1"	chr21	+	42793764	42794022	42793764	42793798	42793901	42794022
275	"ENSG00000235123.5_6"	"DSCAM-AS1"	chr21	+	41755009	41755511	41755009	41755335	41755432	41755511
276	"ENSG00000182093.16_7"	"GET1"	chr21	+	40762623	40763402	40762623	40762789	40763152	40763402
277	"ENSG00000182093.16_7"	"GET1"	chr21	+	40777839	40778657	40777839	40777984	40778487	40778657
278	"ENSG00000182093.16_7"	"GET1"	chr21	+	40777839	40778657	40777839	40778224	40778487	40778657
279	"ENSG00000205622.11_10"	"AP001042.1"	chr21	-	40276153	40277347	40276153	40276407	40276878	40277347
280	"ENSG00000205622.11_10"	"AP001042.1"	chr21	-	40295349	40295617	40295349	40295437	40295561	40295617
281	"ENSG00000157538.14_6"	"VPS26C"	chr21	-	38595720	38600107	38595720	38597927	38599954	38600107
282	"ENSG00000182670.13_4"	"TTC3"	chr21	+	38460132	38460646	38460132	38460175	38460495	38460646
283	"ENSG00000185917.13_6"	"SETD4"	chr21	-	37406838	37408549	37406838	37408258	37408382	37408549
284	"ENSG00000205726.15_8"	"ITSN1"	chr21	+	35201309	35202049	35201309	35201354	35201927	35202049
285	"ENSG00000205726.15_8"	"ITSN1"	chr21	+	35201309	35202049	35201309	35201472	35201927	35202049
286	"ENSG00000159079.19_8"	"CFAP298"	chr21	-	33973976	33975602	33973976	33974283	33975470	33975602
287	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946434	33945593	33945678	33946405	33946434
288	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946986	33945593	33945678	33946885	33946986
289	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946986	33945593	33946434	33946885	33946986
290	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33946885	33949233	33946885	33946986	33947686	33949233
291	"ENSG00000156261.13_8"	"CCT8"	chr21	-	30439036	30439392	30439036	30439098	30439211	30439392
292	"ENSG00000156256.15_6"	"USP16"	chr21	+	30414792	30415920	30414792	30414849	30415743	30415920
293	"ENSG00000156239.12_6"	"N6AMT1"	chr21	-	30244895	30248813	30244895	30245061	30248633	30248813
294	"ENSG00000154734.15_8"	"ADAMTS1"	chr21	-	28210757	28212081	28210757	28210933	28211905	28212081
295	"ENSG00000154734.15_8"	"ADAMTS1"	chr21	-	28212193	28212881	28212193	28212380	28212594	28212881
296	"ENSG00000237484.6_6"	"LINC01684"	chr21	+	25860426	25861226	25860426	25860623	25860793	25861226
297	"ENSG00000224924.7_8"	"LINC00320"	chr21	-	22114904	22116151	22114904	22115109	22115933	22116151
298	"ENSG00000232884.9_9"	"AF127936.1"	chr21	-	16125644	16126173	16125644	16125715	16126121	16126173
299	"ENSG00000155307.19_7"	"SAMSN1"	chr21	-	15984825	15985234	15984825	15984966	15985196	15985234
300	"ENSG00000243064.8_3"	"ABCC13"	chr21	+	15660724	15664068	15660724	15660867	15663890	15664068
301	"ENSG00000243064.8_3"	"ABCC13"	chr21	+	15688521	15689956	15688521	15688689	15689793	15689956
302	"ENSG00000228314.1_6"	"CYP4F29P"	chr21	-	15219079	15219444	15219079	15219200	15219383	15219444
303	"ENSG00000125520.14_5"	"SLC2A4RG"	chr20	+	62373221	62373583	62373221	62373409	62373482	62373583
304	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369325	62369413
305	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369360	62369413
306	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369360	62369852	62369360	62369413	62369535	62369852
307	"ENSG00000101246.20_6"	"ARFRP1"	chr20	-	62329995	62332054	62329995	62331882	62331953	62332054
308	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62319880	62320485	62319880	62319958	62320407	62320485
309	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62321102	62321563	62321102	62321218	62321439	62321563
310	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62323094	62324356	62323094	62323190	62324157	62324356
311	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62327130	62328544	62327130	62327207	62328112	62328544
312	"ENSG00000147400.10_5"	"CETN2"	chrX	-	151997080	151997821	151997080	151997218	151997692	151997821
313	"ENSG00000101210.12_8"	"EEF1A2"	chr20	-	62119366	62119778	62119366	62119505	62119692	62119778
314	"ENSG00000101199.13_8"	"ARFGAP1"	chr20	+	61918915	61921140	61918915	61920848	61921029	61921140
315	"ENSG00000231133.8_7"	"HAR1B"	chr20	-	61726844	61727535	61726844	61727265	61727388	61727535
316	"ENSG00000092758.18_9"	"COL9A3"	chr20	+	61467538	61467884	61467538	61467685	61467829	61467884
317	"ENSG00000130703.17_6"	"OSBPL2"	chr20	+	60856113	60856935	60856113	60856221	60856845	60856935
318	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57563968	57564695	57563968	57564076	57564542	57564695
319	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57568052	57568599	57568052	57568167	57568503	57568599
320	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568730	57569164	57569294
321	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568819	57569164	57569294
322	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57569696	57570188	57569696	57569879	57569980	57570188
323	"ENSG00000087460.25_8"	"GNAS"	chr20	+	57484404	57484634	57484404	57484478	57484575	57484634
324	"ENSG00000215440.12_5"	"NPEPL1"	chr20	+	57288475	57289149	57288475	57288599	57288972	57289149
325	"ENSG00000124222.22_6"	"STX16"	chr20	+	57226327	57227143	57226327	57226470	57227128	57227143
326	"ENSG00000124222.22_6"	"STX16"	chr20	+	57226338	57227194	57226338	57226490	57227128	57227194
327	"ENSG00000124256.15_5"	"ZBP1"	chr20	-	56190567	56191524	56190567	56190636	56191299	56191524
328	"ENSG00000124092.12_6"	"CTCFL"	chr20	-	56089647	56090890	56089647	56089797	56090520	56090890
329	"ENSG00000124092.12_6"	"CTCFL"	chr20	-	56089647	56090890	56089647	56089797	56090769	56090890
330	"ENSG00000124092.12_6"	"CTCFL"	chr20	-	56100083	56100708	56100083	56100183	56100529	56100708
331	"ENSG00000244687.12_5"	"UBE2V1"	chr20	-	48713019	48713357	48713019	48713071	48713208	48713357
332	"ENSG00000244687.12_5"	"UBE2V1"	chr20	-	48732021	48732491	48732021	48732158	48732235	48732491
333	"ENSG00000244687.12_5"	"UBE2V1"	chr20	-	48732021	48732491	48732021	48732158	48732366	48732491
334	"ENSG00000124126.14_8"	"PREX1"	chr20	-	47248814	47249177	47248814	47248929	47249033	47249177
335	"ENSG00000124140.14_7"	"SLC12A5"	chr20	+	44663586	44664174	44663586	44663681	44664012	44664174
336	"ENSG00000124140.14_7"	"SLC12A5"	chr20	+	44663586	44664174	44663586	44663681	44664042	44664174
337	"ENSG00000186575.19_5"	"NF2"	chr22	+	30079008	30079904	30079008	30079053	30079689	30079904
338	"ENSG00000099942.13_4"	"CRKL"	chr22	+	21303998	21308035	21303998	21304215	21307493	21308035
339	"ENSG00000101443.18_4"	"WFDC2"	chr20	+	44108078	44108734	44108078	44108409	44108581	44108734
340	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44045156	44047619	44045156	44045294	44047411	44047619
341	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44045156	44047619	44045156	44045334	44047411	44047619
342	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44045156	44047619	44045156	44045294	44047491	44047619
343	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44045156	44047619	44045156	44045304	44047491	44047619
344	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44045156	44047619	44045156	44045334	44047491	44047619
345	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44047411	44048035	44047411	44047619	44047934	44048035
346	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44049167	44050223	44049167	44049333	44050022	44050223
347	"ENSG00000147274.14_6"	"RBMX"	chrX	-	135954426	135957327	135954426	135954504	135957244	135957327
348	"ENSG00000147274.14_6"	"RBMX"	chrX	-	135961175	135961612	135961175	135961282	135961477	135961612
349	"ENSG00000147274.14_6"	"RBMX"	chrX	-	135961175	135961612	135961175	135961317	135961477	135961612
350	"ENSG00000124177.15_6"	"CHD6"	chr20	-	40125448	40126866	40125448	40126141	40126807	40126866
351	"ENSG00000226648.2_9"	"PLCG1-AS1"	chr20	-	39729297	39729929	39729297	39729432	39729811	39729929
352	"ENSG00000237767.2_7"	"LINC01370"	chr20	+	38636544	38637101	38636544	38636605	38636982	38637101
353	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37075314	37077373	37075314	37075655	37077304	37077373
354	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37076108	37077373	37076108	37076266	37077304	37077373
355	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37076108	37077373	37076108	37076266	37077308	37077373
356	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37077304	37079090	37077304	37077373	37078904	37079090
357	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37076108	37079090	37076108	37077373	37078978	37079090
358	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37078978	37079563	37078978	37079090	37079175	37079563
359	"ENSG00000131051.24_10"	"RBM39"	chr20	-	34292589	34293252	34292589	34292668	34293146	34293252
360	"ENSG00000131051.24_10"	"RBM39"	chr20	-	34326889	34328809	34326889	34326939	34328745	34328809
361	"ENSG00000125995.16_4"	"ROMO1"	chr20	+	34287372	34287685	34287372	34287416	34287554	34287685
362	"ENSG00000061656.10_8"	"SPAG4"	chr20	+	34205441	34205762	34205441	34205508	34205700	34205762
363	"ENSG00000061656.10_8"	"SPAG4"	chr20	+	34206371	34206642	34206371	34206397	34206533	34206642
364	"ENSG00000088340.17_7"	"FER1L4"	chr20	-	34147110	34148405	34147110	34147394	34147889	34148405
365	"ENSG00000088340.17_7"	"FER1L4"	chr20	-	34147889	34148405	34147889	34148131	34148306	34148405
366	"ENSG00000088340.17_7"	"FER1L4"	chr20	-	34152289	34152834	34152289	34152587	34152587	34152834
367	"ENSG00000242372.8_7"	"EIF6"	chr20	-	33871978	33872295	33871978	33872064	33872183	33872295
368	"ENSG00000101460.13_4"	"MAP1LC3A"	chr20	+	33147539	33148149	33147539	33147709	33147975	33148149
369	"ENSG00000101444.13_6"	"AHCY"	chr20	-	32878137	32878444	32878137	32878255	32878356	32878444
370	"ENSG00000100201.22_7"	"DDX17"	chr22	-	38883883	38888120	38883883	38884120	38888060	38888120
371	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32244892	32245663	32244892	32244952	32245595	32245663
372	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32247302	32247538	32247302	32247356	32247458	32247538
373	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247804	32248064	32248201
374	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247809	32248064	32248201
375	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247840	32248064	32248201
376	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32247690	32248201	32247690	32247864	32248064	32248201
377	"ENSG00000125967.16_5"	"NECAB3"	chr20	-	32257180	32257518	32257180	32257278	32257492	32257518
378	"ENSG00000131059.12_5"	"BPIFA3"	chr20	+	31812903	31814296	31812903	31813053	31814211	31814296
379	"ENSG00000186191.8_4"	"BPIFB4"	chr20	+	31670743	31671680	31670743	31670806	31671172	31671680
380	"ENSG00000149600.11_5"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873
381	"ENSG00000171456.20_9"	"ASXL1"	chr20	+	31015930	31016225	31015930	31016051	31016127	31016225
382	"ENSG00000175170.16_9"	"FAM182B"	chr20	-	25754653	25755948	25754653	25754795	25755745	25755948
383	"ENSG00000085224.22_7"	"ATRX"	chrX	-	76937011	76940085	76937011	76938943	76939030	76940085
384	"ENSG00000230400.3_7"	"LINC01747"	chr20	-	22665382	22665934	22665382	22665486	22665753	22665934
385	"ENSG00000279082.4_6"	"LINC01727"	chr20	+	21596020	21596526	21596020	21596165	21596250	21596526
386	"ENSG00000279082.4_6"	"LINC01727"	chr20	+	21596020	21596526	21596020	21596165	21596299	21596526
387	"ENSG00000279082.4_6"	"LINC01727"	chr20	+	21596020	21596526	21596020	21596165	21596304	21596526
388	"ENSG00000088970.16_8"	"KIZ"	chr20	+	21224882	21227260	21224882	21224926	21227116	21227260
389	"ENSG00000230010.2_8"	"AL049646.1"	chr20	-	18304287	18305878	18304287	18304430	18305791	18305878
390	"ENSG00000132640.15_7"	"BTBD3"	chr20	+	11898425	11899249	11898425	11898659	11898981	11899249
391	"ENSG00000232900.2_9"	"AL050403.1"	chr20	-	10870596	10870928	10870596	10870697	10870826	10870928
392	"ENSG00000101384.12_6"	"JAG1"	chr20	-	10629196	10629755	10629196	10629324	10629708	10629755
393	"ENSG00000101384.12_6"	"JAG1"	chr20	-	10629196	10629755	10629196	10629370	10629708	10629755
394	"ENSG00000101384.12_6"	"JAG1"	chr20	-	10630894	10632342	10630894	10631008	10632228	10632342
395	"ENSG00000182621.18_6"	"PLCB1"	chr20	+	8942842	8943657	8942842	8942983	8943539	8943657
396	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5412607	5413284	5412607	5413018	5413188	5413284
397	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414608	5414760	5415051
398	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415047	5414434	5414738	5414817	5415047
399	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414608	5414817	5415051
400	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414711	5414817	5415051
401	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414716	5414817	5415051
402	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414716	5414843	5415051
403	"ENSG00000226995.9_8"	"LINC00658"	chr20	-	5414434	5415051	5414434	5414608	5415003	5415051
404	"ENSG00000101222.12_5"	"SPEF1"	chr20	-	3759067	3759637	3759067	3759191	3759392	3759637
405	"ENSG00000101222.12_5"	"SPEF1"	chr20	-	3759392	3759637	3759392	3759453	3759597	3759637
406	"ENSG00000149451.18_5"	"ADAM33"	chr20	-	3653367	3654143	3653367	3653545	3654000	3654143
407	"ENSG00000125861.14_6"	"GFRA4"	chr20	-	3641401	3641936	3641401	3641511	3641590	3641936
408	"ENSG00000088836.14_10"	"SLC4A11"	chr20	-	3209740	3210098	3209740	3209909	3209991	3210098
409	"ENSG00000088899.15_5"	"LZTS3"	chr20	-	3146142	3147006	3146142	3146274	3146412	3147006
410	"ENSG00000215305.10_5"	"VPS16"	chr20	+	2844594	2844933	2844594	2844729	2844824	2844933
411	"ENSG00000101361.17_6"	"NOP56"	chr20	+	2637726	2639039	2637726	2637864	2638574	2639039
412	"ENSG00000149488.13_4"	"TMC2"	chr20	+	2593839	2594666	2593839	2593872	2594478	2594666
413	"ENSG00000196209.13_6"	"SIRPB2"	chr20	-	1460344	1460710	1460344	1460439	1460570	1460710
414	"ENSG00000088832.17_7"	"FKBP1A"	chr20	-	1349621	1350716	1349621	1349683	1350415	1350716
415	"ENSG00000101276.17_8"	"SLC52A3"	chr20	-	740723	742468	740723	741882	742344	742468
416	"ENSG00000101266.19_8"	"CSNK2A1"	chr20	-	467019	468219	467019	467106	468070	468219
417	"ENSG00000101266.19_8"	"CSNK2A1"	chr20	-	468070	469422	468070	468219	469321	469422
418	"ENSG00000101266.19_8"	"CSNK2A1"	chr20	-	479898	480578	479898	479949	480476	480578
419	"ENSG00000099326.9_7"	"MZF1"	chr19	-	59081710	59082796	59081710	59081894	59082360	59082796
420	"ENSG00000130726.12_5"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060228	59060277
421	"ENSG00000130726.12_5"	"TRIM28"	chr19	+	59060106	59060277	59060106	59060143	59060252	59060277
422	"ENSG00000130726.12_5"	"TRIM28"	chr19	+	59061103	59061402	59061103	59061227	59061315	59061402
423	"ENSG00000268895.6_7"	"A1BG-AS1"	chr19	+	58865079	58866549	58865079	58865223	58865734	58866549
424	"ENSG00000121410.12_6"	"A1BG"	chr19	-	58862756	58863921	58862756	58863053	58863648	58863921
425	"ENSG00000176293.19_3"	"ZNF135"	chr19	+	58578108	58580773	58578108	58578935	58579775	58580773
426	"ENSG00000105136.20_4"	"ZNF419"	chr19	+	58002838	58003579	58002838	58002965	58003480	58003579
427	"ENSG00000105146.13_4"	"AURKC"	chr19	+	57744827	57744976	57744827	57744959	57744961	57744976
428	"ENSG00000286125.1_3"	"AC006115.2"	chr19	+	57301295	57302675	57301295	57301446	57302422	57302675
429	"ENSG00000166770.11_6"	"ZNF667-AS1"	chr19	+	57005531	57006806	57005531	57005711	57006416	57006806
430	"ENSG00000267454.6_7"	"ZNF582-AS1"	chr19	+	56909645	56910537	56909645	56909752	56910262	56910537
431	"ENSG00000197213.9_7"	"ZSCAN5B"	chr19	-	56704037	56704548	56704037	56704423	56704488	56704548
432	"ENSG00000180043.11_6"	"FAM71E2"	chr19	-	55872060	55872273	55872060	55872137	55872220	55872273
433	"ENSG00000133247.14_7"	"KMT5C"	chr19	+	55853161	55853748	55853161	55853414	55853582	55853748
434	"ENSG00000133265.11_6"	"HSPBP1"	chr19	-	55790766	55791224	55790766	55791070	55791174	55791224
435	"ENSG00000131037.15_4"	"EPS8L1"	chr19	+	55593459	55593717	55593459	55593548	55593642	55593717
436	"ENSG00000131037.15_4"	"EPS8L1"	chr19	+	55594745	55595012	55594745	55594887	55594983	55595012
437	"ENSG00000022556.16_8"	"NLRP2"	chr19	+	55481366	55481663	55481366	55481521	55481590	55481663
438	"ENSG00000022556.16_8"	"NLRP2"	chr19	+	55501389	55501761	55501389	55501464	55501582	55501761
439	"ENSG00000186431.19_6"	"FCAR"	chr19	+	55399373	55400434	55399373	55400009	55400342	55400434
440	"ENSG00000104970.11_5"	"KIR3DX1"	chr19	+	55043908	55044297	55043908	55044048	55044261	55044297
441	"ENSG00000196970.8_2"	"NXF4"	chrX	+	101818134	101818450	101818134	101818204	101818361	101818450
442	"ENSG00000105618.14_5"	"PRPF31"	chr19	+	54631447	54631752	54631447	54631575	54631679	54631752
443	"ENSG00000105618.14_5"	"PRPF31"	chr19	+	54632431	54632745	54632431	54632560	54632646	54632745
444	"ENSG00000170909.13_4"	"OSCAR"	chr19	-	54597934	54599418	54597934	54598622	54599136	54599418
445	"ENSG00000170949.17_5"	"ZNF160"	chr19	-	53594665	53594973	53594665	53594750	53594889	53594973
446	"ENSG00000170949.17_5"	"ZNF160"	chr19	-	53594665	53594973	53594665	53594782	53594889	53594973
447	"ENSG00000170949.17_5"	"ZNF160"	chr19	-	53594665	53594973	53594665	53594806	53594889	53594973
448	"ENSG00000241837.7_7"	"ATP5PO"	chr21	-	35278752	35279757	35278752	35278804	35279644	35279757
449	"ENSG00000269834.6_8"	"ZNF528-AS1"	chr19	-	52899862	52900520	52899862	52900005	52900447	52900520
450	"ENSG00000198093.11_7"	"ZNF649"	chr19	-	52403050	52403547	52403050	52403165	52403345	52403547
451	"ENSG00000182310.14_5"	"SPACA6"	chr19	+	52207282	52207733	52207282	52207439	52207522	52207733
452	"ENSG00000142512.15_8"	"SIGLEC10"	chr19	-	51919151	51919611	51919151	51919421	51919563	51919611
453	"ENSG00000105374.10_7"	"NKG7"	chr19	-	51875193	51875456	51875193	51875328	51875414	51875456
454	"ENSG00000167754.13_5"	"KLK5"	chr19	-	51451895	51452371	51451895	51452029	51452114	51452371
455	"ENSG00000167749.11_4"	"KLK4"	chr19	-	51411614	51412085	51411614	51411747	51411834	51412085
456	"ENSG00000167749.11_4"	"KLK4"	chr19	-	51411614	51412085	51411614	51411751	51411834	51412085
457	"ENSG00000167751.13_7"	"KLK2"	chr19	+	51379727	51380264	51379727	51380014	51380127	51380264
458	"ENSG00000167748.11_5"	"KLK1"	chr19	-	51323154	51323699	51323154	51323291	51323409	51323699
459	"ENSG00000062822.15_6"	"POLD1"	chr19	+	50905255	50905630	50905255	50905381	50905461	50905630
