ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
7821	"ENSG00000187742.15_5"	"SECISBP2"	chr9	+	91949436	91949645	91949550	91949645	91948939	91949070
7828	"ENSG00000100644.17_8"	"HIF1A"	chr14	+	62207222	62207345	62207260	62207345	62204804	62205091
7832	"ENSG00000107643.16_7"	"MAPK8"	chr10	+	49633930	49634113	49634086	49634113	49628197	49628363
7840	"ENSG00000185437.13_5"	"SH3BGR"	chr21	+	40834300	40834486	40834459	40834486	40817780	40817855
7841	"ENSG00000185437.13_5"	"SH3BGR"	chr21	+	40834300	40834486	40834305	40834486	40824048	40824067
7842	"ENSG00000081377.17_7"	"CDC14B"	chr9	-	99327674	99327794	99327674	99327765	99381500	99382125
7847	"ENSG00000255036.6_9"	"STRA6LP"	chr9	+	100111372	100111573	100111392	100111573	100109595	100109771
7848	"ENSG00000255036.6_9"	"STRA6LP"	chr9	+	100111372	100111573	100111392	100111573	100109595	100109948
7852	"ENSG00000107372.13_5"	"ZFAND5"	chr9	-	74975543	74975703	74975543	74975700	74979611	74980151
7856	"ENSG00000165138.18_5"	"ANKS6"	chr9	-	101518701	101518888	101518701	101518885	101533177	101533328
7857	"ENSG00000165138.18_5"	"ANKS6"	chr9	-	101518701	101518888	101518701	101518885	101536158	101536362
7869	"ENSG00000092929.11_7"	"UNC13D"	chr17	-	73835919	73836410	73835919	73836023	73836587	73836657
7898	"ENSG00000064012.22_10"	"CASP8"	chr2	+	202131183	202131514	202131209	202131514	202125258	202125336
7905	"ENSG00000244041.7_7"	"LINC01011"	chr6	+	2988661	2991407	2990102	2991407	2988200	2988265
7908	"ENSG00000227355.3_8"	"AL359644.1"	chr9	+	124137492	124137603	124137508	124137603	124132768	124133101
7942	"ENSG00000148200.17_6"	"NR6A1"	chr9	-	127316606	127316849	127316606	127316837	127358027	127358087
7944	"ENSG00000173611.18_7"	"SCAI"	chr9	-	127733949	127734123	127733949	127734041	127737525	127737668
7946	"ENSG00000150477.15_8"	"KIAA1328"	chr18	+	34414165	34414318	34414282	34414318	34412636	34413351
7950	"ENSG00000136856.18_6"	"SLC2A8"	chr9	+	130165938	130166082	130166016	130166082	130162185	130162285
7965	"ENSG00000106976.21_3"	"DNM1"	chr9	+	131010202	131011032	131010861	131011032	131009653	131009765
7968	"ENSG00000136811.16_6"	"ODF2"	chr9	+	131222791	131222945	131222828	131222945	131222436	131222578
7970	"ENSG00000196605.7_5"	"ZNF846"	chr19	-	9873957	9874137	9873957	9874084	9875485	9875711
7973	"ENSG00000171097.14_8"	"KYAT1"	chr9	-	131607631	131607796	131607631	131607690	131644175	131644315
7992	"ENSG00000197989.14_8"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28907071	28907158
7993	"ENSG00000197989.14_8"	"SNHG12"	chr1	-	28906044	28907158	28906044	28906493	28907622	28907741
8005	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134021515	134021691	134021551	134021691	134015935	134016097
8006	"ENSG00000126883.17_7"	"NUP214"	chr9	+	134022873	134022971	134022876	134022971	134015935	134016097
8013	"ENSG00000130714.17_5"	"POMT1"	chr9	+	134385646	134385802	134385743	134385802	134385289	134385383
8016	"ENSG00000165702.14_7"	"GFI1B"	chr9	+	135865062	135865294	135865128	135865294	135863583	135863855
8027	"ENSG00000163041.12_7"	"H3-3A"	chr1	+	226253356	226253510	226253435	226253510	226252029	226252180
8038	"ENSG00000187796.15_7"	"CARD9"	chr9	-	139258934	139259669	139258934	139259011	139261251	139261297
8044	"ENSG00000244187.8_5"	"TMEM141"	chr9	+	139686398	139686810	139686702	139686810	139686162	139686229
8046	"ENSG00000196642.19_6"	"RABL6"	chr9	+	139726172	139726822	139726716	139726822	139723844	139723936
8057	"ENSG00000169718.18_7"	"DUS1L"	chr17	-	80018576	80018659	80018576	80018656	80018736	80018837
8068	"ENSG00000047056.16_6"	"WDR37"	chr10	+	1149538	1149776	1149541	1149776	1142109	1142186
8072	"ENSG00000161638.11_6"	"ITGA5"	chr12	-	54796970	54797563	54796970	54797108	54797694	54797750
8088	"ENSG00000048740.18_6"	"CELF2"	chr10	+	11370888	11374574	11372418	11374574	11367798	11367942
8125	"ENSG00000148444.16_6"	"COMMD3"	chr10	+	22607281	22607642	22607581	22607642	22606812	22606924
8133	"ENSG00000136270.14_9"	"TBRG4"	chr7	-	45148425	45148842	45148425	45148682	45151262	45151646
8134	"ENSG00000136270.14_9"	"TBRG4"	chr7	-	45148425	45148886	45148425	45148682	45151262	45151646
8135	"ENSG00000136270.14_9"	"TBRG4"	chr7	-	45148425	45148886	45148425	45148842	45151262	45151646
8150	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2110670	2112009	2111871	2112009	2108747	2108874
8156	"ENSG00000103197.18_6"	"TSC2"	chr16	+	2138048	2138326	2138227	2138326	2137863	2137942
8159	"ENSG00000120616.16_6"	"EPC1"	chr10	-	32580090	32581572	32580090	32580250	32581915	32582122
8161	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1270865	1271035	1270926	1271035	1266651	1266700
8162	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1270865	1271035	1270926	1271035	1267227	1267291
8164	"ENSG00000099622.14_8"	"CIRBP"	chr19	+	1270926	1271466	1271327	1271466	1269330	1269409
8183	"ENSG00000159199.14_6"	"ATP5MC1"	chr17	+	46971710	46971811	46971733	46971811	46970770	46970818
8186	"ENSG00000134897.14_6"	"BIVM"	chr13	+	103459495	103460095	103459633	103460095	103457656	103457740
8222	"ENSG00000216490.4_5"	"IFI30"	chr19	+	18287949	18288574	18288520	18288574	18286414	18286507
8230	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61802429	61802517	61802429	61802514	61813434	61813485
8235	"ENSG00000151150.22_7"	"ANK3"	chr10	-	61894028	61894131	61894028	61894116	61898721	61898845
8246	"ENSG00000146802.13_6"	"TMEM168"	chr7	-	112423752	112423838	112423752	112423811	112424909	112425008
8247	"ENSG00000148634.15_5"	"HERC4"	chr10	-	69752362	69755049	69752362	69752439	69755802	69755895
8272	"ENSG00000122884.12_4"	"P4HA1"	chr10	-	74776603	74776657	74776603	74776653	74790028	74790128
8273	"ENSG00000166321.14_5"	"NUDT13"	chr10	+	74886392	74886585	74886430	74886585	74884875	74885001
8284	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75192332	75194404	75192332	75192478	75194944	75195127
8287	"ENSG00000178761.15_6"	"FAM219B"	chr15	-	75197004	75197572	75197004	75197053	75198618	75198706
8291	"ENSG00000156650.14_8"	"KAT6B"	chr10	+	76735156	76737195	76737073	76737195	76729777	76729859
8328	"ENSG00000255666.7_9"	"LINC02700"	chr11	+	94380500	94380744	94380631	94380744	94375165	94375323
8337	"ENSG00000100181.22_8"	"TPTEP1"	chr22	+	17128494	17128675	17128552	17128675	17119468	17119630
8352	"ENSG00000089006.16_5"	"SNX5"	chr20	-	17934639	17934867	17934639	17934761	17937576	17937681
8364	"ENSG00000155229.21_7"	"MMS19"	chr10	-	99227261	99227360	99227261	99227340	99229402	99229480
8381	"ENSG00000107815.10_7"	"TWNK"	chr10	+	102749400	102749641	102749462	102749641	102747312	102747370
8384	"ENSG00000166171.13_4"	"DPCD"	chr10	+	103368591	103368694	103368623	103368694	103364896	103364969
8385	"ENSG00000137575.12_5"	"SDCBP"	chr8	+	59477577	59477643	59477580	59477643	59474306	59474354
8403	"ENSG00000196139.14_6"	"AKR1C3"	chr10	+	5120061	5120169	5120091	5120169	5077549	5077808
8417	"ENSG00000228794.10_7"	"LINC01128"	chr1	+	787306	788146	788050	788146	783033	783186
8423	"ENSG00000165458.14_8"	"INPPL1"	chr11	+	71944484	71944788	71944698	71944788	71944118	71944207
8430	"ENSG00000284946.1_3"	"AC068831.8"	chr15	-	91524113	91524899	91524113	91524263	91524977	91525211
8431	"ENSG00000188938.17_8"	"FAM120AOS"	chr9	-	96212760	96212881	96212760	96212869	96214428	96215863
8432	"ENSG00000188938.17_8"	"FAM120AOS"	chr9	-	96212760	96212881	96212760	96212869	96215021	96215539
8447	"ENSG00000188690.15_9"	"UROS"	chr10	-	127477851	127478097	127477851	127477932	127482590	127482957
8451	"ENSG00000139644.13_9"	"TMBIM6"	chr12	+	50146246	50146332	50146248	50146332	50143400	50143517
8455	"ENSG00000048707.15_9"	"VPS13D"	chr1	+	12401836	12401942	12401839	12401942	12395761	12395884
8458	"ENSG00000139697.14_4"	"SBNO1"	chr12	-	123829804	123830117	123829804	123830114	123834856	123834988
8484	"ENSG00000142102.16_10"	"PGGHG"	chr11	+	293593	293727	293669	293727	293365	293502
8486	"ENSG00000185101.13_5"	"ANO9"	chr11	-	431693	431906	431693	431767	431998	432054
8488	"ENSG00000174775.17_5"	"HRAS"	chr11	-	532241	532755	532241	532522	533452	533612
8489	"ENSG00000070047.13_5"	"PHRF1"	chr11	+	581961	582081	581964	582081	581491	581597
8496	"ENSG00000177225.17_10"	"GATD1"	chr11	-	767221	770903	767221	767373	771332	771426
8501	"ENSG00000177542.11_9"	"SLC25A22"	chr11	-	794986	795169	794986	795164	796113	796237
8503	"ENSG00000214063.11_5"	"TSPAN4"	chr11	+	847169	847300	847200	847300	843314	843729
8517	"ENSG00000205531.13_7"	"NAP1L4"	chr11	-	3010358	3010501	3010358	3010427	3013023	3013332
8519	"ENSG00000205531.13_7"	"NAP1L4"	chr11	-	3010358	3010501	3010358	3010427	3013483	3013607
8524	"ENSG00000005801.18_8"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3396726	3396892
8525	"ENSG00000005801.18_8"	"ZNF195"	chr11	-	3394806	3394905	3394806	3394886	3398846	3399130
8528	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3838582	3838765	3838661	3838765	3829523	3829545
8531	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3846025	3846358	3846249	3846358	3845499	3845594
8533	"ENSG00000148985.20_7"	"PGAP2"	chr11	+	3846025	3846358	3846249	3846358	3845499	3845679
8541	"ENSG00000172775.17_10"	"PSME3IP1"	chr16	-	57207639	57207781	57207639	57207708	57212413	57212764
8542	"ENSG00000172775.17_10"	"PSME3IP1"	chr16	-	57209450	57209612	57209450	57209502	57219942	57220028
8553	"ENSG00000185000.12_4"	"DGAT1"	chr8	-	145540684	145540915	145540684	145540772	145540995	145541108
8578	"ENSG00000198721.12_8"	"ECI2"	chr6	-	4117541	4119509	4117541	4117685	4125483	4126471
8579	"ENSG00000198721.12_8"	"ECI2"	chr6	-	4125483	4126471	4125483	4125604	4127995	4128065
8581	"ENSG00000198721.12_8"	"ECI2"	chr6	-	4133782	4133945	4133782	4133935	4135348	4135693
8583	"ENSG00000128731.18_7"	"HERC2"	chr15	-	28377245	28377543	28377245	28377407	28377798	28377976
8610	"ENSG00000162910.19_7"	"MRPL55"	chr1	-	228296655	228296722	228296655	228296717	228296849	228297013
8611	"ENSG00000162910.19_7"	"MRPL55"	chr1	-	228295935	228296022	228295935	228296019	228296961	228297000
8643	"ENSG00000100714.17_9"	"MTHFD1"	chr14	+	64914911	64915035	64914934	64915035	64914690	64914832
8644	"ENSG00000100221.10_5"	"JOSD1"	chr22	-	39095807	39096623	39095807	39096128	39096908	39096935
8649	"ENSG00000166199.13_5"	"ALKBH3"	chr11	+	43908155	43908203	43908158	43908203	43904634	43904738
8661	"ENSG00000135365.15_9"	"PHF21A"	chr11	-	45991365	45991455	45991365	45991452	46001310	46001517
8669	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551730	65552778	65552715	65552778	65548063	65548161
8670	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551730	65553908	65553793	65553908	65548063	65548161
8671	"ENSG00000126522.17_5"	"ASL"	chr7	+	65551730	65552778	65552715	65552778	65551571	65551649
8672	"ENSG00000110497.14_8"	"AMBRA1"	chr11	-	46563494	46564948	46563494	46564531	46565524	46565591
8675	"ENSG00000051180.17_5"	"RAD51"	chr15	+	41011002	41011097	41011083	41011097	40993261	40993399
8725	"ENSG00000125691.14_8"	"RPL23"	chr17	-	37004117	37004310	37004117	37004292	37006369	37006467
8727	"ENSG00000169062.15_4"	"UPF3A"	chr13	+	115057079	115057267	115057108	115057267	115051993	115052104
8733	"ENSG00000137713.16_6"	"PPP2R1B"	chr11	-	111612776	111613389	111612776	111612868	111614099	111614254
8751	"ENSG00000082898.17_5"	"XPO1"	chr2	-	61711071	61713097	61711071	61711240	61715299	61715406
8759	"ENSG00000162194.12_8"	"LBHD1"	chr11	-	62437353	62437637	62437353	62437513	62438711	62439012
8762	"ENSG00000050426.16_8"	"LETMD1"	chr12	+	51442795	51442968	51442816	51442968	51442140	51442154
8765	"ENSG00000050426.16_8"	"LETMD1"	chr12	+	51449617	51449804	51449769	51449804	51442816	51442968
8766	"ENSG00000050426.16_8"	"LETMD1"	chr12	+	51449926	51450028	51449932	51450028	51442816	51442968
8767	"ENSG00000050426.16_8"	"LETMD1"	chr12	+	51447560	51447643	51447594	51447643	51445874	51445990
8769	"ENSG00000050426.16_8"	"LETMD1"	chr12	+	51449926	51450028	51449932	51450028	51449769	51449804
8774	"ENSG00000274349.4_4"	"ZNF658"	chr9	-	40784476	40784603	40784476	40784585	40789264	40789480
8775	"ENSG00000131174.7_7"	"COX7B"	chrX	+	77158139	77158264	77158146	77158264	77157240	77157364
8777	"ENSG00000168003.16_5"	"SLC3A2"	chr11	+	62655802	62656332	62656123	62656332	62652936	62653080
8793	"ENSG00000173264.14_7"	"GPR137"	chr11	+	64053981	64054353	64054128	64054353	64037533	64038133
8812	"ENSG00000068971.14_5"	"PPP2R5B"	chr11	+	64692942	64693405	64693319	64693405	64690456	64690574
8879	"ENSG00000175634.15_6"	"RPS6KB2"	chr11	+	67200596	67200918	67200810	67200918	67200422	67200513
8884	"ENSG00000110066.15_9"	"KMT5B"	chr11	-	67938698	67938763	67938698	67938718	67941270	67941380
8891	"ENSG00000110075.14_6"	"PPP6R3"	chr11	+	68355265	68355492	68355445	68355492	68350510	68350597
8893	"ENSG00000110075.14_6"	"PPP6R3"	chr11	+	68355394	68355492	68355445	68355492	68350510	68350597
8894	"ENSG00000110075.14_6"	"PPP6R3"	chr11	+	68355412	68355492	68355445	68355492	68350510	68350597
8906	"ENSG00000137522.18_5"	"RNF121"	chr11	+	71693806	71693961	71693852	71693961	71673197	71673335
8907	"ENSG00000137522.18_5"	"RNF121"	chr11	+	71693806	71693961	71693852	71693961	71689131	71689281
8911	"ENSG00000110200.8_7"	"ANAPC15"	chr11	-	71822202	71822332	71822202	71822327	71822487	71822542
8941	"ENSG00000184465.16_8"	"WDR27"	chr6	-	170068077	170068281	170068077	170068191	170072350	170072492
8958	"ENSG00000256269.10_8"	"HMBS"	chr11	+	118958888	118959018	118958964	118959018	118955749	118955776
8967	"ENSG00000073921.18_7"	"PICALM"	chr11	-	85692914	85693046	85692914	85693031	85707868	85707972
8982	"ENSG00000169398.19_8"	"PTK2"	chr8	-	141900641	141900868	141900641	141900702	141935660	141935848
8984	"ENSG00000140416.23_9"	"TPM1"	chr15	+	63353396	63354476	63354413	63354476	63353067	63353138
8985	"ENSG00000182919.14_3"	"C11orf54"	chr11	+	93480462	93480614	93480467	93480614	93475128	93475232
8987	"ENSG00000182919.14_3"	"C11orf54"	chr11	+	93480462	93480614	93480467	93480614	93478994	93479646
8993	"ENSG00000149231.15_9"	"CCDC82"	chr11	-	96092156	96092342	96092156	96092261	96098290	96098314
9008	"ENSG00000131470.14_4"	"PSMC3IP"	chr17	-	40725495	40725641	40725495	40725605	40726213	40726228
9030	"ENSG00000048028.11_6"	"USP28"	chr11	-	113701588	113701668	113701588	113701665	113702641	113702715
9035	"ENSG00000076043.10_7"	"REXO2"	chr11	+	114314876	114315374	114315262	114315374	114314577	114314655
9036	"ENSG00000076043.10_7"	"REXO2"	chr11	+	114314876	114315374	114315307	114315374	114314577	114314655
9040	"ENSG00000109917.11_6"	"ZPR1"	chr11	-	116655093	116655214	116655093	116655164	116655574	116655637
9047	"ENSG00000100348.10_5"	"TXN2"	chr22	-	36876621	36876834	36876621	36876795	36877189	36877387
9048	"ENSG00000100348.10_5"	"TXN2"	chr22	-	36876621	36876884	36876621	36876795	36877189	36877387
9049	"ENSG00000100348.10_5"	"TXN2"	chr22	-	36876621	36876884	36876621	36876834	36877189	36877387
9050	"ENSG00000172500.13_6"	"FIBP"	chr11	-	65652040	65652469	65652040	65652127	65652548	65652657
9057	"ENSG00000167792.13_7"	"NDUFV1"	chr11	+	67377851	67378678	67378465	67378678	67376922	67377106
9080	"ENSG00000126214.21_7"	"KLC1"	chr14	+	104158695	104158762	104158696	104158762	104145720	104145855
9083	"ENSG00000154144.13_5"	"TBRG1"	chr11	+	124496708	124496946	124496799	124496946	124494826	124494897
9085	"ENSG00000154144.13_5"	"TBRG1"	chr11	+	124496708	124496946	124496799	124496946	124496368	124496505
9091	"ENSG00000141279.16_7"	"NPEPPS"	chr17	+	45660107	45660215	45660192	45660215	45656755	45656877
9094	"ENSG00000108384.15_7"	"RAD51C"	chr17	+	56809841	56809905	56809844	56809905	56787219	56787351
9095	"ENSG00000108384.15_7"	"RAD51C"	chr17	+	56809841	56809905	56809844	56809905	56798106	56798173
9101	"ENSG00000184634.16_6"	"MED12"	chrX	+	70357407	70357485	70357410	70357485	70357036	70357242
9106	"ENSG00000108786.10_3"	"HSD17B1"	chr17	+	40706419	40706600	40706422	40706600	40705456	40705636
9108	"ENSG00000251247.11_9"	"ZNF345"	chr19	+	37342629	37342806	37342731	37342806	37341831	37341870
9121	"ENSG00000130038.10_8"	"CRACR2A"	chr12	-	3747289	3747623	3747289	3747620	3757707	3757779
9122	"ENSG00000130038.10_8"	"CRACR2A"	chr12	-	3747289	3747623	3747289	3747620	3763377	3763565
9128	"ENSG00000126746.17_5"	"ZNF384"	chr12	-	6787292	6787626	6787292	6787509	6787828	6787876
9134	"ENSG00000198270.13_8"	"TMEM116"	chr12	-	112371689	112374634	112371689	112371834	112375964	112376014
9137	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7076333	7076498	7076333	7076401	7077054	7077184
9138	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7077573	7077758	7077573	7077750	7078660	7078740
9139	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7077573	7077871	7077573	7077750	7078660	7078740
9140	"ENSG00000215021.9_5"	"PHB2"	chr12	-	7077573	7077871	7077573	7077758	7078660	7078740
9164	"ENSG00000000457.14_7"	"SCYL3"	chr1	-	169838068	169838269	169838068	169838180	169842836	169842893
9168	"ENSG00000105497.8_4"	"ZNF175"	chr19	+	52084620	52084770	52084643	52084770	52076580	52076654
9169	"ENSG00000069493.15_8"	"CLEC2D"	chr12	+	9846011	9846544	9846420	9846544	9845629	9845711
9172	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74754067	74754248	74754067	74754186	74754597	74754717
9173	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74754067	74754490	74754067	74754186	74754597	74754717
9174	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74754067	74754490	74754067	74754248	74754597	74754717
9175	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74755877	74756409	74755877	74756062	74756488	74756626
9176	"ENSG00000115307.17_5"	"AUP1"	chr2	-	74756258	74756626	74756258	74756409	74756706	74756887
9198	"ENSG00000256525.8_6"	"POLG2"	chr17	-	62479035	62479116	62479035	62479091	62479506	62479623
9202	"ENSG00000169519.21_6"	"METTL15"	chr11	+	28318299	28318478	28318343	28318478	28232608	28232745
9204	"ENSG00000085999.13_7"	"RAD54L"	chr1	+	46726398	46726687	46726530	46726687	46726213	46726283
9208	"ENSG00000052126.14_6"	"PLEKHA5"	chr12	+	19467698	19467828	19467747	19467828	19440406	19440490
9213	"ENSG00000182149.21_8"	"IST1"	chr16	+	71949528	71949631	71949531	71949631	71929455	71929492
9214	"ENSG00000182149.21_8"	"IST1"	chr16	+	71958671	71958720	71958675	71958720	71956376	71956583
9230	"ENSG00000235194.9_8"	"PPP1R3E"	chr14	-	23768609	23768750	23768609	23768747	23769315	23770149
9232	"ENSG00000235194.9_8"	"PPP1R3E"	chr14	-	23768609	23768750	23768609	23768747	23770404	23770452
9234	"ENSG00000064102.15_5"	"INTS13"	chr12	-	27067340	27067511	27067340	27067465	27068934	27069113
9273	"ENSG00000110844.13_5"	"PRPF40B"	chr12	+	50026796	50027330	50027209	50027330	50026637	50026663
9282	"ENSG00000050405.13_7"	"LIMA1"	chr12	-	50575686	50575820	50575686	50575817	50589612	50589670
9284	"ENSG00000161813.22_8"	"LARP4"	chr12	+	50821544	50821692	50821547	50821692	50796457	50796596
9285	"ENSG00000161813.22_8"	"LARP4"	chr12	+	50821544	50821692	50821547	50821692	50806187	50806236
9286	"ENSG00000161813.22_8"	"LARP4"	chr12	+	50821544	50821692	50821547	50821692	50809494	50809614
9287	"ENSG00000161813.22_8"	"LARP4"	chr12	+	50821544	50821692	50821547	50821692	50810128	50810217
9302	"ENSG00000099783.12_8"	"HNRNPM"	chr19	+	8530207	8530399	8530363	8530399	8528476	8528570
9317	"ENSG00000197111.16_5"	"PCBP2"	chr12	+	53862560	53862616	53862563	53862616	53861004	53861077
9321	"ENSG00000012822.16_7"	"CALCOCO1"	chr12	-	54107484	54108025	54107484	54107684	54108381	54108477
9332	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582294	54582380
9333	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581686	54581602	54581624	54582298	54582741
9334	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582504	54582724
9335	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582509	54582741
9336	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582650	54582730
9337	"ENSG00000123415.15_8"	"SMUG1"	chr12	-	54581602	54581689	54581602	54581686	54582734	54582792
9340	"ENSG00000237356.7_9"	"AL365295.1"	chr14	+	53992528	53993482	53992566	53993482	53982738	53982863
9346	"ENSG00000248508.8_7"	"SRP14-AS1"	chr15	+	40356496	40356802	40356661	40356802	40352297	40352464
9348	"ENSG00000135426.16_8"	"TESPA1"	chr12	-	55367260	55367319	55367260	55367303	55368183	55368391
9359	"ENSG00000135404.11_6"	"CD63"	chr12	-	56120934	56121123	56120934	56121054	56122736	56123004
9369	"ENSG00000110955.9_9"	"ATP5F1B"	chr12	-	57032889	57033091	57032889	57032980	57033763	57033976
9374	"ENSG00000198056.15_9"	"PRIM1"	chr12	-	57140564	57140816	57140564	57140638	57144821	57144979
9388	"ENSG00000141027.21_8"	"NCOR1"	chr17	-	15943754	15943808	15943754	15943805	15950303	15950407
9417	"ENSG00000185306.13_6"	"C12orf56"	chr12	-	64668680	64669152	64668680	64668755	64678443	64678533
9419	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28498776	28499983	28498776	28498862	28502802	28502881
9437	"ENSG00000213995.11_4"	"NAXD"	chr13	+	111290588	111292340	111290724	111292340	111287814	111287935
9449	"ENSG00000136997.20_9"	"MYC"	chr8	+	128750493	128751265	128750525	128751265	128747904	128748082
9452	"ENSG00000163946.13_6"	"TASOR"	chr3	-	56667071	56667994	56667071	56667871	56674013	56674158
9456	"ENSG00000120798.17_7"	"NR2C1"	chr12	-	95422162	95422300	95422162	95422285	95442843	95443009
9457	"ENSG00000028203.18_5"	"VEZT"	chr12	+	95645715	95645847	95645742	95645847	95612036	95612121
9477	"ENSG00000274602.5_6"	"PI4KAP1"	chr22	-	20386516	20387279	20386516	20386675	20388299	20388425
9483	"ENSG00000238105.7_6"	"GOLGA2P5"	chr12	-	100560108	100560441	100560108	100560414	100560831	100560919
9493	"ENSG00000124532.14_6"	"MRS2"	chr6	+	24412449	24412623	24412513	24412623	24410954	24411027
9501	"ENSG00000119787.14_7"	"ATL2"	chr2	-	38541749	38541806	38541749	38541796	38542425	38542476
9555	"ENSG00000188878.19_7"	"FBF1"	chr17	-	73910202	73910376	73910202	73910373	73910827	73911013
9556	"ENSG00000188878.19_7"	"FBF1"	chr17	-	73910202	73910379	73910202	73910373	73910827	73911013
9562	"ENSG00000117640.18_6"	"MTFR1L"	chr1	+	26150111	26150239	26150134	26150239	26149728	26149814
9563	"ENSG00000117640.18_6"	"MTFR1L"	chr1	+	26155999	26156321	26156108	26156321	26150134	26150239
9582	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123460357	123461314	123461200	123461314	123459226	123459275
9584	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123461130	123461314	123461147	123461314	123460799	123460948
9586	"ENSG00000111325.16_6"	"OGFOD2"	chr12	+	123461147	123461314	123461200	123461314	123460799	123460948
9589	"ENSG00000174652.19_6"	"ZNF266"	chr19	-	9544343	9544462	9544343	9544459	9544740	9544911
9614	"ENSG00000026025.16_7"	"VIM"	chr10	+	17277844	17278378	17278292	17278378	17277167	17277388
9617	"ENSG00000278540.5_7"	"ACACA"	chr17	-	35687112	35687365	35687112	35687275	35696763	35696803
9622	"ENSG00000135148.12_6"	"TRAFD1"	chr12	+	112568273	112568373	112568314	112568373	112563888	112563953
9630	"ENSG00000196387.9_3"	"ZNF140"	chr12	+	133660051	133660147	133660072	133660147	133657858	133657915
9639	"ENSG00000146243.14_6"	"IRAK1BP1"	chr6	+	79607780	79612819	79612335	79612819	79607545	79607676
9640	"ENSG00000181381.13_5"	"DDX60L"	chr4	-	169312690	169312795	169312690	169312791	169315615	169315768
9651	"ENSG00000134900.12_7"	"TPP2"	chr13	+	103297258	103298740	103298643	103298740	103296906	103297023
9681	"ENSG00000088038.19_7"	"CNOT3"	chr19	+	54647972	54648068	54647999	54648068	54647741	54647870
9695	"ENSG00000136104.21_6"	"RNASEH2B"	chr13	+	51533609	51534307	51534284	51534307	51523598	51523641
9696	"ENSG00000136104.21_6"	"RNASEH2B"	chr13	+	51534280	51534307	51534284	51534307	51523598	51523641
9719	"ENSG00000109065.12_8"	"NAT9"	chr17	-	72771760	72771991	72771760	72771846	72772409	72772500
9720	"ENSG00000121274.13_5"	"TENT4B"	chr16	+	50259008	50259196	50259149	50259196	50258801	50258905
9729	"ENSG00000080845.17_7"	"DLGAP4"	chr20	+	35127990	35128079	35128005	35128079	35125849	35126005
9749	"ENSG00000148362.11_7"	"PAXX"	chr9	+	139887376	139887695	139887504	139887695	139887091	139887152
9759	"ENSG00000133606.11_9"	"MKRN1"	chr7	-	140154894	140155700	140154894	140155033	140156451	140156666
9762	"ENSG00000099899.15_9"	"TRMT2A"	chr22	-	20100954	20101084	20100954	20101030	20102096	20102208
9767	"ENSG00000092200.12_5"	"RPGRIP1"	chr14	+	21790012	21790163	21790015	21790163	21789517	21789665
9777	"ENSG00000140365.16_5"	"COMMD4"	chr15	+	75630402	75630761	75630695	75630761	75628403	75628433
9806	"ENSG00000076604.15_5"	"TRAF4"	chr17	+	27074860	27075196	27075034	27075196	27074230	27074282
9811	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68307697	68307807	68307720	68307807	68298462	68298479
9812	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68307697	68307807	68307724	68307807	68300504	68300624
9813	"ENSG00000103064.15_6"	"SLC7A6"	chr16	+	68307697	68307807	68307720	68307807	68306881	68306947
9830	"ENSG00000100813.14_7"	"ACIN1"	chr14	-	23533563	23533697	23533563	23533694	23538684	23538826
9831	"ENSG00000178999.13_7"	"AURKB"	chr17	-	8110067	8110252	8110067	8110206	8110493	8110688
9837	"ENSG00000092068.20_7"	"SLC7A8"	chr14	-	23651972	23652247	23651972	23652164	23652559	23652859
9843	"ENSG00000126215.14_6"	"XRCC3"	chr14	-	104177802	104177998	104177802	104177904	104179211	104179305
