ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
159	"ENSG00000205702.11_7"	"CYP2D7"	chr22	-	42540284	42540578	42540284	42540329	42540330	42540578	159	0,2	0,0			100	99	NA	NA	NA,1.0		NA
160	"ENSG00000237037.9_7"	"NDUFA6-DT"	chr22	+	42520051	42520567	42520051	42520135	42520481	42520567	160	0,0	0,0			445	99	NA	NA	NA,NA		NA
161	"ENSG00000237037.9_7"	"NDUFA6-DT"	chr22	+	42520051	42520567	42520051	42520135	42520524	42520567	161	0,0	0,0			488	99	NA	NA	NA,NA		NA
162	"ENSG00000237037.9_7"	"NDUFA6-DT"	chr22	+	42532207	42532723	42532207	42532291	42532680	42532723	162	0,2	0,0			488	99	NA	NA	NA,1.0		NA
163	"ENSG00000184208.12_6"	"C22orf46"	chr22	+	42089466	42094140	42089466	42089855	42089941	42094140	163	58,65	27,10			185	99	NA	NA	0.535,0.777		NA
164	"ENSG00000100417.12_5"	"PMM1"	chr22	-	41979962	41980376	41979962	41980062	41980284	41980376	164	31,40	163,129			321	99	NA	NA	0.055,0.087		NA
165	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41613126	41615540	41613126	41613206	41615422	41615540	165	57,71	81,57			2315	99	NA	NA	0.029,0.051		NA
166	"ENSG00000100395.15_4"	"L3MBTL2"	chr22	+	41623092	41623873	41623092	41623327	41623807	41623873	166	31,22	101,65			579	99	NA	NA	0.05,0.055		NA
167	"ENSG00000128285.4_2"	"MCHR1"	chr22	+	41076952	41078087	41076952	41077128	41077506	41078087	167	0,0	0,0			477	99	NA	NA	NA,NA		NA
168	"ENSG00000128272.14_4"	"ATF4"	chr22	+	39916568	39917676	39916568	39916756	39917358	39917676	168	546,291	579,2198			701	99	NA	NA	0.118,0.018		NA
169	"ENSG00000100335.15_8"	"MIEF1"	chr22	+	39899700	39899882	39899700	39899727	39899815	39899882	169	4,12	0,0			187	99	NA	NA	1.0,1.0		NA
170	"ENSG00000100316.16_7"	"RPL3"	chr22	-	39708888	39709315	39708888	39708989	39709195	39709315	170	79,31	4276,2311			305	99	NA	NA	0.006,0.004		NA
171	"ENSG00000100316.16_7"	"RPL3"	chr22	-	39709195	39710213	39709195	39709315	39710111	39710213	171	463,226	22,32			895	99	NA	NA	0.7,0.439		NA
172	"ENSG00000100242.15_6"	"SUN2"	chr22	-	39136271	39137055	39136271	39136437	39136893	39137055	172	154,85	1,0			555	99	NA	NA	0.965,1.0		NA
173	"ENSG00000100242.15_6"	"SUN2"	chr22	-	39136271	39137055	39136271	39136437	39137011	39137055	173	174,103	14,42			673	99	NA	NA	0.646,0.265		NA
174	"ENSG00000100242.15_6"	"SUN2"	chr22	-	39146902	39147378	39146902	39147040	39147214	39147378	174	5,2	18,57			273	99	NA	NA	0.092,0.013		NA
175	"ENSG00000100097.12_4"	"LGALS1"	chr22	+	38074382	38074661	38074382	38074399	38074489	38074661	175	40,50	0,0			189	99	NA	NA	1.0,1.0		NA
176	"ENSG00000100365.16_6"	"NCF4"	chr22	+	37271694	37272136	37271694	37271825	37272070	37272136	176	6,2	2,0			344	99	NA	NA	0.463,1.0		NA
177	"ENSG00000100365.16_6"	"NCF4"	chr22	+	37271694	37272136	37271694	37271829	37272070	37272136	177	6,2	0,0			340	99	NA	NA	1.0,1.0		NA
178	"ENSG00000100353.18_5"	"EIF3D"	chr22	-	36921710	36922178	36921710	36921756	36922045	36922178	178	8,1	1050,896			388	99	NA	NA	0.002,0.0		NA
179	"ENSG00000100336.17_5"	"APOL4"	chr22	-	36597745	36598101	36597745	36597842	36598038	36598101	179	36,19	0,0			295	99	NA	NA	1.0,1.0		NA
180	"ENSG00000100336.17_5"	"APOL4"	chr22	-	36597745	36598101	36597745	36597887	36598038	36598101	180	3,1	0,0			250	99	NA	NA	1.0,1.0		NA
181	"ENSG00000100336.17_5"	"APOL4"	chr22	-	36597745	36598101	36597745	36597934	36598038	36598101	181	0,0	0,0			203	99	NA	NA	NA,NA		NA
182	"ENSG00000100225.18_6"	"FBXO7"	chr22	+	32883731	32889268	32883731	32883815	32889091	32889268	182	469,294	0,3			5375	99	NA	NA	1.0,0.643		NA
183	"ENSG00000205856.4_5"	"C22orf42"	chr22	-	32546305	32547006	32546305	32546466	32546978	32547006	183	0,0	0,0			611	99	NA	NA	NA,NA		NA
184	"ENSG00000241878.11_6"	"PISD"	chr22	-	32016981	32017458	32016981	32017128	32017319	32017458	184	20,23	247,127			290	99	NA	NA	0.027,0.058		NA
185	"ENSG00000241878.11_6"	"PISD"	chr22	-	32016981	32017871	32016981	32017458	32017634	32017871	185	27,19	163,96			275	99	NA	NA	0.056,0.067		NA
186	"ENSG00000185133.14_6"	"INPP5J"	chr22	+	31520830	31521996	31520830	31520892	31521818	31521996	186	15,17	0,0			1025	99	NA	NA	1.0,1.0		NA
187	"ENSG00000185133.14_6"	"INPP5J"	chr22	+	31529595	31530682	31529595	31529700	31529898	31530682	187	1,2	14,30			297	99	NA	NA	0.023,0.022		NA
188	"ENSG00000100003.18_6"	"SEC14L2"	chr22	+	30811747	30812076	30811747	30811854	30811936	30812076	188	0,5	0,0			181	99	NA	NA	NA,1.0		NA
189	"ENSG00000100003.18_6"	"SEC14L2"	chr22	+	30818265	30819826	30818265	30819615	30819615	30819826	189	0,0	0,0			99	99	NA	NA	NA,NA		NA
190	"ENSG00000099999.15_9"	"RNF215"	chr22	-	30775470	30775769	30775470	30775611	30775699	30775769	190	8,21	7,18			187	99	NA	NA	0.377,0.382		NA
191	"ENSG00000099992.16_6"	"TBC1D10A"	chr22	-	30689639	30690099	30689639	30689794	30689909	30690099	191	3,1	12,19			214	99	NA	NA	0.104,0.024		NA
192	"ENSG00000100325.15_7"	"ASCC2"	chr22	-	30189348	30189665	30189348	30189479	30189565	30189665	192	3,2	108,104			185	99	NA	NA	0.015,0.01		NA
193	"ENSG00000100296.13_5"	"THOC5"	chr22	-	29924262	29924455	29924262	29924348	29924414	29924455	193	6,4	0,0			165	99	NA	NA	1.0,1.0		NA
194	"ENSG00000100296.13_5"	"THOC5"	chr22	-	29940448	29940592	29940448	29940497	29940568	29940592	194	534,320	0,0			170	99	NA	NA	1.0,1.0		NA
195	"ENSG00000100276.10_6"	"RASL10A"	chr22	-	29708921	29709976	29708921	29709557	29709851	29709976	195	0,2	0,0			393	99	NA	NA	NA,1.0		NA
196	"ENSG00000185340.15_4"	"GAS2L1"	chr22	+	29703047	29704728	29703047	29703176	29704076	29704728	196	36,59	0,0			999	99	NA	NA	1.0,1.0		NA
197	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28393398	28394140	28393398	28393727	28393973	28394140	197	13,4	7,4			345	99	NA	NA	0.348,0.223		NA
198	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28393398	28394140	28393398	28393727	28394059	28394140	198	20,7	0,0			431	99	NA	NA	1.0,1.0		NA
199	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28393398	28394826	28393398	28393727	28394591	28394826	199	33,30	0,0			963	99	NA	NA	1.0,1.0		NA
200	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28393398	28394826	28393398	28394140	28394591	28394826	200	14,23	2,0			550	99	NA	NA	0.558,1.0		NA
201	"ENSG00000235954.7_6"	"TTC28-AS1"	chr22	+	28395417	28397646	28395417	28396425	28396883	28397646	201	15,8	0,0			557	99	NA	NA	1.0,1.0		NA
202	"ENSG00000226741.2_7"	"LINC02554"	chr22	+	27712764	27713417	27712764	27712972	27713098	27713417	202	0,0	0,0			225	99	NA	NA	NA,NA		NA
203	"ENSG00000225783.8_8"	"MIAT"	chr22	+	27061494	27062900	27061494	27062698	27062698	27062900	203	0,0	0,0			99	99	NA	NA	NA,NA		NA
204	"ENSG00000197077.13_5"	"KIAA1671"	chr22	+	25570206	25573489	25570206	25570456	25573314	25573489	204	0,0	0,0			2957	99	NA	NA	NA,NA		NA
205	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25006216	25006498	25006216	25006303	25006380	25006498	205	48,51	0,0			176	99	NA	NA	1.0,1.0		NA
206	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25006216	25006498	25006216	25006303	25006421	25006498	206	60,64	0,2			217	99	NA	NA	1.0,0.936		NA
207	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25024047	25024355	25024047	25024103	25024205	25024355	207	12,16	0,0			201	99	NA	NA	1.0,1.0		NA
208	"ENSG00000100031.19_7"	"GGT1"	chr22	+	25024047	25024355	25024047	25024160	25024241	25024355	208	0,4	6,21			180	99	NA	NA	0.0,0.095		NA
209	"ENSG00000100014.20_7"	"SPECC1L"	chr22	+	24717255	24718886	24717255	24717291	24717372	24718886	209	121,60	1,2			180	99	NA	NA	0.985,0.943		NA
210	"ENSG00000099994.11_4"	"SUSD2"	chr22	+	24579462	24580271	24579462	24579614	24580103	24580271	210	0,0	1,0			588	99	NA	NA	0.0,NA		NA
211	"ENSG00000099958.15_4"	"DERL3"	chr22	-	24176689	24179341	24176689	24177119	24179250	24179341	211	371,322	2,3			2230	99	NA	NA	0.892,0.827		NA
212	"ENSG00000099958.15_4"	"DERL3"	chr22	-	24176689	24179341	24176689	24179149	24179250	24179341	212	37,51	7,11			200	99	NA	NA	0.723,0.697		NA
213	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24133942	24135875	24133942	24134054	24135745	24135875	213	85,62	370,267			1790	99	NA	NA	0.013,0.013		NA
214	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24133942	24135875	24133942	24134081	24135745	24135875	214	12,2	421,277			1763	99	NA	NA	0.002,0.0		NA
215	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24143130	24145609	24143130	24143268	24145481	24145609	215	87,90	608,446			2312	99	NA	NA	0.006,0.009		NA
216	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24143130	24145609	24143130	24143322	24145481	24145609	216	77,77	16,11			2258	99	NA	NA	0.174,0.235		NA
217	"ENSG00000099956.20_6"	"SMARCB1"	chr22	+	24143130	24145609	24143130	24144151	24145481	24145609	217	44,51	0,0			1429	99	NA	NA	1.0,1.0		NA
218	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22899231	22900000	22899231	22899329	22899964	22900000	218	4234,4068	1876,1889			734	99	NA	NA	0.233,0.225		NA
219	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22899231	22900000	22899231	22899350	22899964	22900000	219	3602,3517	3007,2440			713	99	NA	NA	0.143,0.167		NA
220	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22899231	22900000	22899231	22899397	22899964	22900000	220	3386,3382	11,14			666	99	NA	NA	0.979,0.973		NA
221	"ENSG00000185686.18_9"	"PRAME"	chr22	-	22899231	22900000	22899231	22899506	22899964	22900000	221	2554,2640	23,18			557	99	NA	NA	0.952,0.963		NA
222	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22311398	22313065	22311398	22311967	22312863	22313065	222	849,831	78,136			995	99	NA	NA	0.52,0.378		NA
223	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22313503	22314108	22313503	22313604	22313958	22314108	223	278,267	294,287			453	99	NA	NA	0.171,0.169		NA
224	"ENSG00000100038.19_7"	"TOP3B"	chr22	-	22316800	22317265	22316800	22316974	22317118	22317265	224	27,58	270,333			243	99	NA	NA	0.039,0.066		NA
225	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983298	21983696	21983298	21983476	21983596	21983696	225	20,68	1,17			219	99	NA	NA	0.9,0.644		NA
226	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983596	21984050	21983596	21983696	21983831	21984050	226	110,414	5,58			234	99	NA	NA	0.903,0.751		NA
227	"ENSG00000161179.14_5"	"YDJC"	chr22	-	21983298	21984050	21983298	21983696	21983890	21984050	227	161,562	7,24			293	99	NA	NA	0.886,0.888		NA
228	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21829499	21831053	21829499	21829589	21830290	21831053	228	125,103	0,0			800	99	NA	NA	1.0,1.0		NA
229	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832390	21832873	21832983	229	19,14	449,270			582	99	NA	NA	0.007,0.009		NA
230	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832450	21832873	21832983	230	13,13	0,0			522	99	NA	NA	1.0,1.0		NA
231	"ENSG00000099957.16_4"	"P2RX6"	chr22	+	21380299	21380618	21380299	21380365	21380540	21380618	231	2,2	2,5			274	99	NA	NA	0.265,0.126		NA
232	"ENSG00000099957.16_4"	"P2RX6"	chr22	+	21380708	21382297	21380708	21381246	21381796	21382297	232	42,23	1,0			649	99	NA	NA	0.865,1.0		NA
233	"ENSG00000184436.12_5"	"THAP7"	chr22	-	21354935	21355700	21354935	21355076	21355544	21355700	233	1007,754	838,631			567	99	NA	NA	0.173,0.173		NA
234	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21348392	21349016	21348392	21348558	21348846	21349016	234	60,153	12,34			387	99	NA	NA	0.561,0.535		NA
235	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21349158	21350161	21349158	21349315	21350034	21350161	235	155,88	327,194			818	99	NA	NA	0.054,0.052		NA
236	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21350251	21351090	21350251	21350401	21350984	21351090	236	161,109	433,348			682	99	NA	NA	0.051,0.043		NA
237	"ENSG00000099949.21_7"	"LZTR1"	chr22	+	21350984	21351255	21350984	21351090	21351174	21351255	237	76,100	210,206			183	99	NA	NA	0.164,0.208		NA
238	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21066980	21067678	21066980	21067085	21067568	21067678	238	195,175	282,230			582	99	NA	NA	0.105,0.115		NA
239	"ENSG00000241973.11_6"	"PI4KA"	chr22	-	21088023	21088482	21088023	21088131	21088330	21088482	239	16,20	415,240			298	99	NA	NA	0.013,0.027		NA
240	"ENSG00000099917.17_6"	"MED15"	chr22	+	20909222	20909435	20909222	20909282	20909363	20909435	240	225,498	6,9			180	99	NA	NA	0.954,0.968		NA
241	"ENSG00000128191.16_5"	"DGCR8"	chr22	+	20077191	20077781	20077191	20077334	20077498	20077781	241	400,262	310,179			263	99	NA	NA	0.327,0.355		NA
242	"ENSG00000184470.21_7"	"TXNRD2"	chr22	-	19863044	19864757	19863044	19863330	19864562	19864757	242	37,88	0,25			1331	99	NA	NA	1.0,0.207		NA
243	"ENSG00000184470.21_7"	"TXNRD2"	chr22	-	19863044	19864757	19863044	19863330	19864631	19864757	243	52,149	4,4			1400	99	NA	NA	0.479,0.725		NA
244	"ENSG00000070010.19_9"	"UFD1"	chr22	-	19438143	19442353	19438143	19438267	19442324	19442353	244	6244,4597	1,6			4156	99	NA	NA	0.993,0.948		NA
245	"ENSG00000070371.16_6"	"CLTCL1"	chr22	-	19183776	19184167	19183776	19183926	19183999	19184167	245	7,2	15,11			172	99	NA	NA	0.212,0.095		NA
246	"ENSG00000100075.10_5"	"SLC25A1"	chr22	-	19165239	19165554	19165239	19165378	19165454	19165554	246	0,3	38,357			175	99	NA	NA	0.0,0.005		NA
247	"ENSG00000100033.16_6"	"PRODH"	chr22	-	18907218	18909917	18907218	18907311	18908854	18909917	247	0,0	0,0			1642	99	NA	NA	NA,NA		NA
248	"ENSG00000100033.16_6"	"PRODH"	chr22	-	18908854	18909917	18908854	18908936	18909837	18909917	248	0,0	0,0			1000	99	NA	NA	NA,NA		NA
249	"ENSG00000100033.16_6"	"PRODH"	chr22	-	18910329	18910692	18910329	18910446	18910627	18910692	249	0,0	0,0			280	99	NA	NA	NA,NA		NA
250	"ENSG00000100033.16_6"	"PRODH"	chr22	-	18923527	18924066	18923527	18923840	18923902	18924066	250	0,0	0,0			161	99	NA	NA	NA,NA		NA
251	"ENSG00000015475.18_6"	"BID"	chr22	-	18222114	18222942	18222114	18222254	18222847	18222942	251	5,5	0,1			692	99	NA	NA	1.0,0.417		NA
252	"ENSG00000093072.18_11"	"ADA2"	chr22	-	17670831	17672700	17670831	17670922	17672572	17672700	252	0,0	0,0			1749	99	NA	NA	NA,NA		NA
253	"ENSG00000283633.1_8"	"AP000547.3"	chr22	+	17094966	17096001	17094966	17095068	17095588	17096001	253	13003,7403	779,493			619	99	NA	NA	0.727,0.706		NA
254	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48068369	48068531	48068369	48068450	48068451	48068531	254	265,194	0,0			100	99	NA	NA	1.0,1.0		NA
255	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48078656	48079342	48078656	48078710	48078711	48079342	255	153,100	0,0			100	99	NA	NA	1.0,1.0		NA
256	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48080744	48081848	48080744	48080874	48081711	48081848	256	123,75	33,39			936	99	NA	NA	0.283,0.169		NA
257	"ENSG00000160294.11_7"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800	257	252,159	98,77			322	99	NA	NA	0.442,0.388		NA
258	"ENSG00000186866.16_4"	"POFUT2"	chr21	-	46683842	46687628	46683842	46685550	46687504	46687628	258	142,135	87,42			2053	99	NA	NA	0.073,0.134		NA
259	"ENSG00000197381.16_5"	"ADARB1"	chr21	+	46641932	46646475	46641932	46642022	46645461	46646475	259	152,139	5,1			3538	99	NA	NA	0.46,0.795		NA
260	"ENSG00000197381.16_5"	"ADARB1"	chr21	+	46641932	46646475	46641932	46643492	46645461	46646475	260	64,68	3,0			2068	99	NA	NA	0.505,1.0		NA
261	"ENSG00000183250.12_7"	"LINC01547"	chr21	-	46353229	46355011	46353229	46354283	46354848	46355011	261	19,32	1,4			664	99	NA	NA	0.739,0.544		NA
262	"ENSG00000160226.16_7"	"CFAP410"	chr21	-	45750345	45751897	45750345	45750799	45751725	45751897	262	30,46	0,3			1025	99	NA	NA	1.0,0.597		NA
263	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45733795	45736222	45733795	45733904	45736126	45736222	263	49,90	58,222			2321	99	NA	NA	0.035,0.017		NA
264	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45739233	45740030	45739233	45739298	45739966	45740030	264	9,64	151,306			767	99	NA	NA	0.008,0.026		NA
265	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45739233	45741758	45739233	45740030	45741611	45741758	265	24,29	119,186			1680	99	NA	NA	0.012,0.009		NA
266	"ENSG00000141959.17_3"	"PFKL"	chr21	+	45744738	45745943	45744738	45744800	45745843	45745943	266	63,185	1,1			1142	99	NA	NA	0.845,0.941		NA
267	"ENSG00000160221.18_9"	"GATD3A"	chr21	+	45564702	45565605	45564702	45564798	45565452	45565605	267	4098,3243	0,2			753	99	NA	NA	1.0,0.995		NA
268	"ENSG00000275464.5_9"	"FP565260.1"	chr21	+	45540832	45542238	45540832	45540983	45542057	45542238	268	22,7	393,392			1173	99	NA	NA	0.005,0.002		NA
269	"ENSG00000275464.5_9"	"FP565260.1"	chr21	+	45544460	45546000	45544460	45544608	45545891	45546000	269	32,50	540,419			1382	99	NA	NA	0.004,0.008		NA
270	"ENSG00000275895.7_7"	"U2AF1L5"	chr21	-	44520562	44524512	44520562	44520629	44524424	44524512	270	1867,1338	2255,1936			3894	99	NA	NA	0.021,0.017		NA
271	"ENSG00000160179.18_7"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708147	43708320	43708422	271	0,0	0,0			272	99	NA	NA	NA,NA		NA
272	"ENSG00000160179.18_7"	"ABCG1"	chr21	+	43707998	43708422	43707998	43708183	43708320	43708422	272	0,0	0,0			236	99	NA	NA	NA,NA		NA
273	"ENSG00000173276.14_6"	"ZBTB21"	chr21	-	43406939	43414217	43406939	43411998	43412601	43414217	273	488,260	9,9			702	99	NA	NA	0.884,0.803		NA
274	"ENSG00000157601.14_5"	"MX1"	chr21	+	42793764	42794022	42793764	42793798	42793901	42794022	274	0,1	0,0			202	99	NA	NA	NA,1.0		NA
275	"ENSG00000235123.5_6"	"DSCAM-AS1"	chr21	+	41755009	41755511	41755009	41755335	41755432	41755511	275	0,0	0,0			196	99	NA	NA	NA,NA		NA
276	"ENSG00000182093.16_7"	"GET1"	chr21	+	40762623	40763402	40762623	40762789	40763152	40763402	276	88,47	0,0			462	99	NA	NA	1.0,1.0		NA
277	"ENSG00000182093.16_7"	"GET1"	chr21	+	40777839	40778657	40777839	40777984	40778487	40778657	277	64,26	6,3			602	99	NA	NA	0.637,0.588		NA
278	"ENSG00000182093.16_7"	"GET1"	chr21	+	40777839	40778657	40777839	40778224	40778487	40778657	278	42,13	0,0			362	99	NA	NA	1.0,1.0		NA
279	"ENSG00000205622.11_10"	"AP001042.1"	chr21	-	40276153	40277347	40276153	40276407	40276878	40277347	279	0,0	0,0			570	99	NA	NA	NA,NA		NA
280	"ENSG00000205622.11_10"	"AP001042.1"	chr21	-	40295349	40295617	40295349	40295437	40295561	40295617	280	0,0	0,0			223	99	NA	NA	NA,NA		NA
281	"ENSG00000157538.14_6"	"VPS26C"	chr21	-	38595720	38600107	38595720	38597927	38599954	38600107	281	107,106	140,155			2126	99	NA	NA	0.034,0.031		NA
282	"ENSG00000182670.13_4"	"TTC3"	chr21	+	38460132	38460646	38460132	38460175	38460495	38460646	282	5,9	69,58			419	99	NA	NA	0.017,0.035		NA
283	"ENSG00000185917.13_6"	"SETD4"	chr21	-	37406838	37408549	37406838	37408258	37408382	37408549	283	6,3	37,18			223	99	NA	NA	0.067,0.069		NA
284	"ENSG00000205726.15_8"	"ITSN1"	chr21	+	35201309	35202049	35201309	35201354	35201927	35202049	284	8,13	0,1			672	99	NA	NA	1.0,0.657		NA
285	"ENSG00000205726.15_8"	"ITSN1"	chr21	+	35201309	35202049	35201309	35201472	35201927	35202049	285	7,13	0,0			554	99	NA	NA	1.0,1.0		NA
286	"ENSG00000159079.19_8"	"CFAP298"	chr21	-	33973976	33975602	33973976	33974283	33975470	33975602	286	383,245	29,27			1286	99	NA	NA	0.504,0.411		NA
287	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946434	33945593	33945678	33946405	33946434	287	0,0	0,0			826	99	NA	NA	NA,NA		NA
288	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946986	33945593	33945678	33946885	33946986	288	0,0	0,0			1306	99	NA	NA	NA,NA		NA
289	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33945593	33946986	33945593	33946434	33946885	33946986	289	0,0	0,0			550	99	NA	NA	NA,NA		NA
290	"ENSG00000265590.10_9"	"CFAP298-TCP10L"	chr21	-	33946885	33949233	33946885	33946986	33947686	33949233	290	0,2	0,0			799	99	NA	NA	NA,1.0		NA
291	"ENSG00000156261.13_8"	"CCT8"	chr21	-	30439036	30439392	30439036	30439098	30439211	30439392	291	61,42	6739,3668			212	99	NA	NA	0.004,0.005		NA
292	"ENSG00000156256.15_6"	"USP16"	chr21	+	30414792	30415920	30414792	30414849	30415743	30415920	292	108,97	420,276			993	99	NA	NA	0.025,0.034		NA
293	"ENSG00000156239.12_6"	"N6AMT1"	chr21	-	30244895	30248813	30244895	30245061	30248633	30248813	293	1392,788	16,13			3671	99	NA	NA	0.701,0.62		NA
294	"ENSG00000154734.15_8"	"ADAMTS1"	chr21	-	28210757	28212081	28210757	28210933	28211905	28212081	294	0,0	0,0			1071	99	NA	NA	NA,NA		NA
295	"ENSG00000154734.15_8"	"ADAMTS1"	chr21	-	28212193	28212881	28212193	28212380	28212594	28212881	295	0,0	0,0			313	99	NA	NA	NA,NA		NA
296	"ENSG00000237484.6_6"	"LINC01684"	chr21	+	25860426	25861226	25860426	25860623	25860793	25861226	296	0,0	0,0			269	99	NA	NA	NA,NA		NA
297	"ENSG00000224924.7_8"	"LINC00320"	chr21	-	22114904	22116151	22114904	22115109	22115933	22116151	297	0,0	0,0			923	99	NA	NA	NA,NA		NA
298	"ENSG00000232884.9_9"	"AF127936.1"	chr21	-	16125644	16126173	16125644	16125715	16126121	16126173	298	1136,845	17,6			505	99	NA	NA	0.929,0.965		NA
299	"ENSG00000155307.19_7"	"SAMSN1"	chr21	-	15984825	15985234	15984825	15984966	15985196	15985234	299	3,2	0,0			329	99	NA	NA	1.0,1.0		NA
300	"ENSG00000243064.8_3"	"ABCC13"	chr21	+	15660724	15664068	15660724	15660867	15663890	15664068	300	0,6	0,1			3122	99	NA	NA	NA,0.16		NA
301	"ENSG00000243064.8_3"	"ABCC13"	chr21	+	15688521	15689956	15688521	15688689	15689793	15689956	301	1,0	0,0			1203	99	NA	NA	1.0,NA		NA
302	"ENSG00000228314.1_6"	"CYP4F29P"	chr21	-	15219079	15219444	15219079	15219200	15219383	15219444	302	25,7	0,0			282	99	NA	NA	1.0,1.0		NA
303	"ENSG00000125520.14_5"	"SLC2A4RG"	chr20	+	62373221	62373583	62373221	62373409	62373482	62373583	303	0,3	48,158			172	99	NA	NA	0.0,0.011		NA
304	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369325	62369413	304	1,0	0,0			169	99	NA	NA	1.0,NA		NA
305	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369173	62369413	62369173	62369255	62369360	62369413	305	2,0	0,1			204	99	NA	NA	1.0,0.0		NA
306	"ENSG00000203896.10_10"	"LIME1"	chr20	+	62369360	62369852	62369360	62369413	62369535	62369852	306	0,1	3,0			221	99	NA	NA	0.0,1.0		NA
307	"ENSG00000101246.20_6"	"ARFRP1"	chr20	-	62329995	62332054	62329995	62331882	62331953	62332054	307	22,50	63,171			170	99	NA	NA	0.169,0.146		NA
308	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62319880	62320485	62319880	62319958	62320407	62320485	308	28,39	38,60			548	99	NA	NA	0.117,0.105		NA
309	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62321102	62321563	62321102	62321218	62321439	62321563	309	3,10	44,62			320	99	NA	NA	0.021,0.048		NA
310	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62323094	62324356	62323094	62323190	62324157	62324356	310	6,14	46,86			1066	99	NA	NA	0.012,0.015		NA
311	"ENSG00000026036.22_5"	"RTEL1-TNFRSF6B"	chr20	+	62327130	62328544	62327130	62327207	62328112	62328544	311	57,95	0,0			1004	99	NA	NA	1.0,1.0		NA
312	"ENSG00000147400.10_5"	"CETN2"	chrX	-	151997080	151997821	151997080	151997218	151997692	151997821	312	6,9	291,131			573	99	NA	NA	0.004,0.012		NA
313	"ENSG00000101210.12_8"	"EEF1A2"	chr20	-	62119366	62119778	62119366	62119505	62119692	62119778	313	4,13	0,0			286	99	NA	NA	1.0,1.0		NA
314	"ENSG00000101199.13_8"	"ARFGAP1"	chr20	+	61918915	61921140	61918915	61920848	61921029	61921140	314	56,126	0,2			280	99	NA	NA	1.0,0.957		NA
315	"ENSG00000231133.8_7"	"HAR1B"	chr20	-	61726844	61727535	61726844	61727265	61727388	61727535	315	0,0	0,0			222	99	NA	NA	NA,NA		NA
316	"ENSG00000092758.18_9"	"COL9A3"	chr20	+	61467538	61467884	61467538	61467685	61467829	61467884	316	3,5	0,1			243	99	NA	NA	1.0,0.671		NA
317	"ENSG00000130703.17_6"	"OSBPL2"	chr20	+	60856113	60856935	60856113	60856221	60856845	60856935	317	77,58	110,109			723	99	NA	NA	0.087,0.068		NA
