ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
5746	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834366	173834685	173834366	173834420	173834647	173834685
5747	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173834994	173835344	173834994	173835032	173835314	173835344
5748	"ENSG00000234741.8_9"	"GAS5"	chr1	-	173835665	173835934	173835665	173835705	173835898	173835934
5749	"ENSG00000100983.12_8"	"GSS"	chr20	-	33530290	33530809	33530290	33530430	33530733	33530809
5762	"ENSG00000089682.16_7"	"RBM41"	chrX	-	106331665	106332069	106331665	106331803	106331964	106332069
5769	"ENSG00000104695.13_5"	"PPP2CB"	chr8	-	30657061	30657271	30657061	30657164	30657232	30657271
5774	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119181895	119181465	119181613	119181799	119181895
5775	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119182131	119181465	119181613	119181989	119182131
5776	"ENSG00000076706.17_7"	"MCAM"	chr11	-	119181465	119182131	119181465	119181895	119181989	119182131
5783	"ENSG00000147475.17_7"	"ERLIN2"	chr8	+	37602088	37604068	37602088	37602214	37603086	37604068
5798	"ENSG00000104626.15_4"	"ERI1"	chr8	+	8887301	8890848	8887301	8887591	8890058	8890848
5808	"ENSG00000136854.22_9"	"STXBP1"	chr9	+	130457272	130458306	130457272	130457510	130457657	130458306
5810	"ENSG00000114054.14_5"	"PCCB"	chr3	+	136045644	136046097	136045644	136045752	136045996	136046097
5812	"ENSG00000160294.11_7"	"MCM3AP"	chr21	-	47666220	47666800	47666220	47666318	47666541	47666800
5813	"ENSG00000161956.13_6"	"SENP3"	chr17	+	7470243	7470322	7470243	7470285	7470286	7470322
5814	"ENSG00000161956.13_6"	"SENP3"	chr17	+	7474690	7475287	7474690	7475188	7475226	7475287
5815	"ENSG00000161939.19_6"	"RNASEK-C17orf49"	chr17	+	6917463	6918475	6917463	6917596	6918380	6918475
5816	"ENSG00000161939.19_6"	"RNASEK-C17orf49"	chr17	+	6917463	6918475	6917463	6918197	6918380	6918475
5818	"ENSG00000137274.13_5"	"BPHL"	chr6	+	3138274	3140743	3138274	3138413	3140619	3140743
5822	"ENSG00000146063.20_4"	"TRIM41"	chr5	+	180660412	180660763	180660412	180660435	180660635	180660763
5833	"ENSG00000141562.18_7"	"NARF"	chr17	+	80441591	80442826	80441591	80441655	80442688	80442826
5870	"ENSG00000101557.15_5"	"USP14"	chr18	+	209970	210493	209970	210031	210385	210493
5872	"ENSG00000146802.13_6"	"TMEM168"	chr7	-	112423752	112425008	112423752	112423811	112424909	112425008
5873	"ENSG00000146802.13_6"	"TMEM168"	chr7	-	112423752	112425008	112423752	112423838	112424909	112425008
5879	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28493425	28493866	28493425	28493703	28493797	28493866
5880	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28493647	28493993	28493647	28493703	28493928	28493993
5882	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28498776	28499983	28498776	28498862	28499911	28499983
5883	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28502802	28503156	28502802	28502881	28503034	28503156
5884	"ENSG00000188603.20_8"	"CLN3"	chr16	-	28503034	28503363	28503034	28503156	28503340	28503363
5886	"ENSG00000147274.14_6"	"RBMX"	chrX	-	135954426	135957327	135954426	135954504	135957244	135957327
5895	"ENSG00000159069.14_7"	"FBXW5"	chr9	-	139836998	139837395	139836998	139837147	139837220	139837395
5897	"ENSG00000129933.21_5"	"MAU2"	chr19	+	19455657	19456178	19455657	19455735	19456112	19456178
5915	"ENSG00000185753.13_5"	"CXorf38"	chrX	-	40486172	40490025	40486172	40489414	40489865	40490025
5954	"ENSG00000170606.15_5"	"HSPA4"	chr5	+	132437450	132437570	132437450	132437501	132437502	132437570
5983	"ENSG00000109133.13_4"	"TMEM33"	chr4	+	41937145	41937546	41937145	41937279	41937483	41937546
5984	"ENSG00000109133.13_4"	"TMEM33"	chr4	+	41937145	41937546	41937145	41937327	41937483	41937546
5996	"ENSG00000104973.18_7"	"MED25"	chr19	+	50333042	50333205	50333042	50333117	50333119	50333205
5998	"ENSG00000104973.18_7"	"MED25"	chr19	+	50339482	50340236	50339482	50339663	50340103	50340236
5999	"ENSG00000213465.8_5"	"ARL2"	chr11	+	64789192	64789656	64789192	64789360	64789442	64789656
6034	"ENSG00000187325.5_5"	"TAF9B"	chrX	-	77393245	77393595	77393245	77393380	77393458	77393595
6045	"ENSG00000137337.15_7"	"MDC1"	chr6	-	30681579	30681960	30681579	30681709	30681807	30681960
6049	"ENSG00000076043.10_7"	"REXO2"	chr11	+	114314876	114315374	114314876	114314934	114315262	114315374
6072	"ENSG00000070413.20_7"	"DGCR2"	chr22	-	19028570	19029472	19028570	19028807	19029319	19029472
6079	"ENSG00000127054.21_5"	"INTS11"	chr1	-	1247605	1247881	1247605	1247748	1247819	1247881
6082	"ENSG00000127054.21_5"	"INTS11"	chr1	-	1247972	1248329	1247972	1248080	1248166	1248329
6084	"ENSG00000127054.21_5"	"INTS11"	chr1	-	1248414	1248972	1248414	1248504	1248888	1248972
6085	"ENSG00000127054.21_5"	"INTS11"	chr1	-	1255835	1256473	1255835	1255909	1256375	1256473
6086	"ENSG00000127054.21_5"	"INTS11"	chr1	-	1255835	1256473	1255835	1256062	1256375	1256473
6088	"ENSG00000189171.14_5"	"S100A13"	chr1	-	153598795	153600074	153598795	153599009	153599958	153600074
6090	"ENSG00000126088.14_6"	"UROD"	chr1	+	45478807	45479026	45478807	45478887	45478963	45479026
6091	"ENSG00000126088.14_6"	"UROD"	chr1	+	45479580	45480508	45479580	45479742	45480407	45480508
6100	"ENSG00000205628.4_8"	"LINC01446"	chr7	-	53879200	53879624	53879200	53879267	53879352	53879624
6101	"ENSG00000205628.4_8"	"LINC01446"	chr7	-	53879200	53879635	53879200	53879264	53879352	53879635
6104	"ENSG00000170632.14_5"	"ARMC10"	chr7	+	102724128	102724509	102724128	102724277	102724476	102724509
6150	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113240908	113241411	113240908	113241100	113241336	113241411
6151	"ENSG00000155363.18_2"	"MOV10"	chr1	+	113240908	113242432	113240908	113241411	113242306	113242432
6162	"ENSG00000105393.16_7"	"BABAM1"	chr19	+	17379602	17379900	17379602	17379747	17379850	17379900
6166	"ENSG00000170638.9_4"	"TRABD"	chr22	+	50636251	50636615	50636251	50636424	50636503	50636615
6195	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069818	139069902
6196	"ENSG00000175110.11_6"	"MRPS22"	chr3	+	139069020	139069902	139069020	139069164	139069872	139069902
6220	"ENSG00000285533.2_3"	"RELA-DT"	chr11	+	65430897	65433014	65430897	65431154	65432891	65433014
6221	"ENSG00000005007.13_4"	"UPF1"	chr19	+	18976097	18976587	18976097	18976259	18976369	18976587
6247	"ENSG00000110619.17_6"	"CARS1"	chr11	-	3047905	3050314	3047905	3048027	3050225	3050314
6253	"ENSG00000167962.14_7"	"ZNF598"	chr16	-	2052206	2052733	2052206	2052424	2052521	2052733
6262	"ENSG00000130775.16_4"	"THEMIS2"	chr1	+	28208481	28209554	28208481	28208588	28209023	28209554
6263	"ENSG00000130775.16_4"	"THEMIS2"	chr1	+	28208481	28209554	28208481	28208636	28209023	28209554
6264	"ENSG00000168096.15_8"	"ANKS3"	chr16	-	4751434	4752243	4751434	4751544	4752102	4752243
6266	"ENSG00000204348.10_6"	"DXO"	chr6	-	31938119	31938602	31938119	31938155	31938369	31938602
6267	"ENSG00000204348.10_6"	"DXO"	chr6	-	31938119	31938602	31938119	31938255	31938382	31938602
6268	"ENSG00000204348.10_6"	"DXO"	chr6	-	31938382	31938924	31938382	31938529	31938688	31938924
6269	"ENSG00000204348.10_6"	"DXO"	chr6	-	31938382	31938924	31938382	31938602	31938688	31938924
6274	"ENSG00000146247.14_6"	"PHIP"	chr6	-	79665329	79668317	79665329	79665399	79668191	79668317
6276	"ENSG00000010322.16_6"	"NISCH"	chr3	+	52511589	52512298	52511589	52511658	52512112	52512298
6283	"ENSG00000163002.13_9"	"NUP35"	chr2	+	184024215	184026408	184024215	184024380	184025781	184026408
6287	"ENSG00000167524.16_8"	"RSKR"	chr17	-	26938410	26938674	26938410	26938499	26938584	26938674
6292	"ENSG00000105655.19_8"	"ISYNA1"	chr19	-	18547139	18547915	18547139	18547289	18547782	18547915
6302	"ENSG00000178104.19_6"	"PDE4DIP"	chr1	-	144890591	144892589	144890591	144890989	144892500	144892589
6303	"ENSG00000178104.19_6"	"PDE4DIP"	chr1	-	144890591	144892589	144890591	144892219	144892500	144892589
6307	"ENSG00000084754.12_7"	"HADHA"	chr2	-	26413523	26414497	26413523	26414264	26414351	26414497
6308	"ENSG00000165219.22_7"	"GAPVD1"	chr9	+	128094204	128094339	128094204	128094251	128094252	128094339
6309	"ENSG00000129460.16_7"	"NGDN"	chr14	+	23944379	23944851	23944379	23944517	23944766	23944851
6312	"ENSG00000149547.15_9"	"EI24"	chr11	+	125452241	125452315	125452241	125452300	125452300	125452315
6315	"ENSG00000157978.12_4"	"LDLRAP1"	chr1	+	25890151	25891698	25890151	25890282	25891663	25891698
6330	"ENSG00000161847.14_7"	"RAVER1"	chr19	-	10431330	10431627	10431330	10431439	10431533	10431627
6331	"ENSG00000161847.14_7"	"RAVER1"	chr19	-	10431330	10431627	10431330	10431458	10431533	10431627
6334	"ENSG00000247774.7_8"	"PCED1B-AS1"	chr12	-	47609947	47610217	47609947	47610047	47610166	47610217
6337	"ENSG00000119760.16_5"	"SUPT7L"	chr2	-	27883850	27885148	27883850	27884255	27885045	27885148
6338	"ENSG00000119760.16_5"	"SUPT7L"	chr2	-	27883850	27885148	27883850	27884468	27885045	27885148
6342	"ENSG00000076924.12_5"	"XAB2"	chr19	-	7690765	7691156	7690765	7690930	7691021	7691156
6358	"ENSG00000196535.16_9"	"MYO18A"	chr17	-	27423778	27424368	27423778	27423933	27424240	27424368
6368	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57563968	57564695	57563968	57564076	57564542	57564695
6370	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568730	57569164	57569294
6371	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57568678	57569294	57568678	57568819	57569164	57569294
6372	"ENSG00000101158.15_6"	"NELFCD"	chr20	+	57569696	57570188	57569696	57569879	57569980	57570188
6376	"ENSG00000114745.13_4"	"GORASP1"	chr3	-	39142237	39142593	39142237	39142368	39142506	39142593
6385	"ENSG00000161999.13_7"	"JMJD8"	chr16	-	733321	733598	733321	733441	733529	733598
6390	"ENSG00000064687.13_4"	"ABCA7"	chr19	+	1056905	1057428	1056905	1057083	1057312	1057428
6405	"ENSG00000081760.17_5"	"AACS"	chr12	+	125609250	125609570	125609250	125609315	125609447	125609570
6417	"ENSG00000171824.14_6"	"EXOSC10"	chr1	-	11136898	11137708	11136898	11137005	11137657	11137708
6435	"ENSG00000112739.17_6"	"PRPF4B"	chr6	+	4060646	4061381	4060646	4060878	4061248	4061381
6436	"ENSG00000112739.17_6"	"PRPF4B"	chr6	+	4060646	4061381	4060646	4060920	4061248	4061381
6439	"ENSG00000112739.17_6"	"PRPF4B"	chr6	+	4061888	4062533	4061888	4061934	4062446	4062533
6444	"ENSG00000204271.13_8"	"SPIN3"	chrX	-	57020219	57021382	57020219	57020321	57021155	57021382
6460	"ENSG00000249915.8_5"	"PDCD6"	chr5	+	271735	271936	271735	271805	271890	271936
6462	"ENSG00000125912.11_5"	"NCLN"	chr19	+	3207626	3209573	3207626	3207745	3209475	3209573
6465	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9859328	9862425	9859328	9859443	9862229	9862425
6466	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9859328	9862425	9859328	9860604	9862229	9862425
6467	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9868680	9868924	9868680	9868756	9868898	9868924
6468	"ENSG00000214021.16_6"	"TTLL3"	chr3	+	9876364	9877088	9876364	9876591	9876777	9877088
6480	"ENSG00000164309.15_4"	"CMYA5"	chr5	+	79057633	79059032	79057633	79057780	79058884	79059032
6514	"ENSG00000169359.16_8"	"SLC33A1"	chr3	-	155547476	155547692	155547476	155547544	155547644	155547692
6519	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12544760	12545283	12544760	12544968	12545145	12545283
6520	"ENSG00000154743.18_7"	"TSEN2"	chr3	+	12571260	12573158	12571260	12571372	12573068	12573158
6528	"ENSG00000148600.15_6"	"CDHR1"	chr10	+	85978834	85979377	85978834	85978848	85979099	85979377
6531	"ENSG00000129353.15_6"	"SLC44A2"	chr19	+	10745431	10745749	10745431	10745563	10745649	10745749
6532	"ENSG00000129353.15_6"	"SLC44A2"	chr19	+	10745838	10746191	10745838	10745931	10746106	10746191
6541	"ENSG00000177595.18_6"	"PIDD1"	chr11	-	800761	801120	800761	800912	800984	801120
6542	"ENSG00000177595.18_6"	"PIDD1"	chr11	-	800761	801120	800761	800912	801001	801120
6543	"ENSG00000177595.18_6"	"PIDD1"	chr11	-	800761	801120	800761	800912	801017	801120
6544	"ENSG00000177595.18_6"	"PIDD1"	chr11	-	801444	802090	801444	801624	801964	802090
6546	"ENSG00000143702.16_7"	"CEP170"	chr1	-	243349080	243349724	243349080	243349374	243349560	243349724
6552	"ENSG00000103174.13_7"	"NAGPA"	chr16	-	5077135	5077380	5077135	5077199	5077278	5077380
6553	"ENSG00000169660.16_7"	"HEXD"	chr17	+	80394542	80395239	80394542	80394614	80395043	80395239
6555	"ENSG00000169660.16_7"	"HEXD"	chr17	+	80398872	80399142	80398872	80398946	80399028	80399142
6556	"ENSG00000169660.16_7"	"HEXD"	chr17	+	80398872	80399142	80398872	80398946	80399040	80399142
6557	"ENSG00000169660.16_7"	"HEXD"	chr17	+	80398872	80399142	80398872	80398951	80399040	80399142
6558	"ENSG00000138709.19_6"	"LARP1B"	chr4	+	129028293	129030056	129028293	129028468	129029037	129030056
6559	"ENSG00000126107.15_5"	"HECTD3"	chr1	-	45471465	45471788	45471465	45471555	45471668	45471788
6560	"ENSG00000105677.12_4"	"TMEM147"	chr19	+	36037573	36037931	36037573	36037710	36037846	36037931
6561	"ENSG00000105677.12_4"	"TMEM147"	chr19	+	36037573	36038142	36037573	36037710	36038020	36038142
6562	"ENSG00000105677.12_4"	"TMEM147"	chr19	+	36037573	36038142	36037573	36037931	36038020	36038142
6563	"ENSG00000010256.11_5"	"UQCRC1"	chr3	-	48638112	48638551	48638112	48638273	48638407	48638551
6570	"ENSG00000065883.16_6"	"CDK13"	chr7	+	40118318	40118450	40118318	40118433	40118434	40118450
6572	"ENSG00000163682.16_6"	"RPL9"	chr4	-	39459813	39460060	39459813	39459929	39460013	39460060
6578	"ENSG00000133606.11_9"	"MKRN1"	chr7	-	140154894	140155700	140154894	140155033	140155589	140155700
6592	"ENSG00000049656.14_5"	"CLPTM1L"	chr5	-	1324877	1325931	1324877	1324928	1325865	1325931
6598	"ENSG00000133275.16_5"	"CSNK1G2"	chr19	+	1978303	1978510	1978303	1978344	1978440	1978510
6599	"ENSG00000133275.16_5"	"CSNK1G2"	chr19	+	1978857	1979247	1978857	1979092	1979161	1979247
6604	"ENSG00000089157.16_7"	"RPLP0"	chr12	-	120636920	120637288	120636920	120637008	120637112	120637288
6605	"ENSG00000089157.16_7"	"RPLP0"	chr12	-	120637112	120638913	120637112	120637288	120638885	120638913
6606	"ENSG00000214087.8_7"	"ARL16"	chr17	-	79649063	79649705	79649063	79649179	79649472	79649705
6607	"ENSG00000214087.8_7"	"ARL16"	chr17	-	79649063	79649705	79649063	79649179	79649520	79649705
6615	"ENSG00000141030.13_6"	"COPS3"	chr17	-	17174071	17174322	17174071	17174121	17174209	17174322
6621	"ENSG00000007392.16_7"	"LUC7L"	chr16	-	238967	240134	238967	239338	239966	240134
6622	"ENSG00000007392.16_7"	"LUC7L"	chr16	-	277240	278401	277240	277335	278331	278401
6626	"ENSG00000107937.19_4"	"GTPBP4"	chr10	+	1042045	1043248	1042045	1042182	1043147	1043248
6634	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124091978	124092209	124091978	124092070	124092146	124092209
6635	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124091978	124092209	124091978	124092070	124092150	124092209
6636	"ENSG00000111364.16_4"	"DDX55"	chr12	+	124091978	124093376	124091978	124092209	124093226	124093376
6642	"ENSG00000065000.19_8"	"AP3D1"	chr19	-	2109084	2109957	2109084	2109124	2109871	2109957
6643	"ENSG00000065000.19_8"	"AP3D1"	chr19	-	2109084	2109957	2109084	2109206	2109871	2109957
6646	"ENSG00000127837.9_4"	"AAMP"	chr2	-	219130301	219130669	219130301	219130405	219130553	219130669
6647	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10821098	10821895	10821098	10821156	10821636	10821895
6648	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10821098	10821895	10821098	10821303	10821636	10821895
6650	"ENSG00000110321.18_10"	"EIF4G2"	chr11	-	10825026	10825597	10825026	10825137	10825445	10825597
6653	"ENSG00000100714.17_9"	"MTHFD1"	chr14	+	64906843	64908171	64906843	64906984	64908102	64908171
6666	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761933	6762101	6762216
6667	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761936	6762101	6762216
6668	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761933	6762110	6762216
6669	"ENSG00000111653.20_6"	"ING4"	chr12	-	6761827	6762216	6761827	6761936	6762110	6762216
6695	"ENSG00000204394.13_7"	"VARS1"	chr6	-	31750306	31750622	31750306	31750410	31750497	31750622
6734	"ENSG00000176444.19_5"	"CLK2"	chr1	-	155233740	155234341	155233740	155233831	155234258	155234341
6739	"ENSG00000156515.23_8"	"HK1"	chr10	+	71144088	71144671	71144088	71144237	71144551	71144671
6749	"ENSG00000149600.11_5"	"COMMD7"	chr20	-	31290504	31291873	31290504	31291260	31291824	31291873
6760	"ENSG00000132463.14_6"	"GRSF1"	chr4	-	71691012	71691962	71691012	71691148	71691840	71691962
6763	"ENSG00000094631.21_8"	"HDAC6"	chrX	+	48673081	48673300	48673081	48673147	48673240	48673300
6764	"ENSG00000094631.21_8"	"HDAC6"	chrX	+	48673368	48673897	48673368	48673458	48673790	48673897
6765	"ENSG00000094631.21_8"	"HDAC6"	chrX	+	48676447	48676819	48676447	48676516	48676626	48676819
6766	"ENSG00000094631.21_8"	"HDAC6"	chrX	+	48681321	48681998	48681321	48681428	48681530	48681998
6775	"ENSG00000115286.20_5"	"NDUFS7"	chr19	+	1390869	1391164	1390869	1391049	1391117	1391164
6802	"ENSG00000171456.20_9"	"ASXL1"	chr20	+	31015930	31016225	31015930	31016051	31016127	31016225
6846	"ENSG00000168591.16_6"	"TMUB2"	chr17	+	42266302	42266667	42266302	42266459	42266574	42266667
6851	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55871771	55872567	55871771	55871855	55872483	55872567
6852	"ENSG00000138035.15_5"	"PNPT1"	chr2	-	55907846	55908053	55907846	55907894	55907989	55908053
6855	"ENSG00000013441.16_6"	"CLK1"	chr2	-	201724402	201726189	201724402	201724469	201725960	201726189
6856	"ENSG00000013441.16_6"	"CLK1"	chr2	-	201724402	201726189	201724402	201724470	201725960	201726189
6864	"ENSG00000196295.12_10"	"GARS1-DT"	chr7	-	30616179	30617707	30616179	30616326	30617264	30617707
6871	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61183576	61183991	61183576	61183634	61183835	61183991
6872	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61187941	61189080	61187941	61188002	61188861	61189080
6873	"ENSG00000149532.15_8"	"CPSF7"	chr11	-	61187941	61189080	61187941	61188045	61188861	61189080
6880	"ENSG00000009830.11_9"	"POMT2"	chr14	-	77745879	77746271	77745879	77745929	77746026	77746271
6881	"ENSG00000009830.11_9"	"POMT2"	chr14	-	77745071	77746271	77745071	77745212	77746165	77746271
6882	"ENSG00000009830.11_9"	"POMT2"	chr14	-	77745071	77746271	77745071	77745304	77746165	77746271
6883	"ENSG00000009830.11_9"	"POMT2"	chr14	-	77745879	77746271	77745879	77745929	77746165	77746271
6884	"ENSG00000072134.15_8"	"EPN2"	chr17	+	19185267	19187027	19185267	19185390	19186262	19187027
6892	"ENSG00000131778.19_5"	"CHD1L"	chr1	+	146724277	146724390	146724277	146724311	146724312	146724390
6893	"ENSG00000131778.19_5"	"CHD1L"	chr1	+	146726524	146726631	146726524	146726602	146726604	146726631
6894	"ENSG00000131778.19_5"	"CHD1L"	chr1	+	146727467	146727582	146727467	146727500	146727501	146727582
6895	"ENSG00000131778.19_5"	"CHD1L"	chr1	+	146736080	146736243	146736080	146736191	146736192	146736243
6896	"ENSG00000131778.19_5"	"CHD1L"	chr1	+	146743831	146744291	146743831	146743942	146744107	146744291
6897	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21829499	21831053	21829499	21829589	21830290	21831053
6898	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832390	21832873	21832983
6899	"ENSG00000183506.17_6"	"PI4KAP2"	chr22	-	21832285	21832983	21832285	21832450	21832873	21832983
6900	"ENSG00000213983.12_6"	"AP1G2"	chr14	-	24030720	24031624	24030720	24030844	24031170	24031624
6902	"ENSG00000213983.12_6"	"AP1G2"	chr14	-	24031712	24032847	24031712	24031802	24032588	24032847
6910	"ENSG00000213983.12_6"	"AP1G2"	chr14	-	24035024	24035369	24035024	24035101	24035272	24035369
6919	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2581753	2583596	2581753	2581845	2582837	2583596
6920	"ENSG00000106009.16_5"	"BRAT1"	chr7	-	2582837	2583596	2582837	2582957	2583223	2583596
6924	"ENSG00000170085.18_6"	"SIMC1"	chr5	+	175772185	175772992	175772185	175772569	175772704	175772992
6930	"ENSG00000123636.18_6"	"BAZ2B"	chr2	-	160261359	160261421	160261359	160261412	160261413	160261421
6933	"ENSG00000140564.12_5"	"FURIN"	chr15	+	91423096	91423214	91423096	91423122	91423123	91423214
6945	"ENSG00000168255.20_8"	"POLR2J3"	chr7	-	102207443	102208631	102207443	102207530	102208456	102208631
6953	"ENSG00000181789.14_4"	"COPG1"	chr3	+	128971465	128971798	128971465	128971537	128971718	128971798
6963	"ENSG00000166340.17_7"	"TPP1"	chr11	-	6637545	6638090	6637545	6637734	6637891	6638090
6964	"ENSG00000166340.17_7"	"TPP1"	chr11	-	6638205	6638659	6638205	6638384	6638531	6638659
6965	"ENSG00000166340.17_7"	"TPP1"	chr11	-	6638205	6638659	6638205	6638384	6638584	6638659
6966	"ENSG00000166340.17_7"	"TPP1"	chr11	-	6638205	6638659	6638205	6638384	6638589	6638659
6994	"ENSG00000123473.15_5"	"STIL"	chr1	-	47765576	47765824	47765576	47765640	47765781	47765824
7000	"ENSG00000197989.14_8"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28906423	28906493
7001	"ENSG00000197989.14_8"	"SNHG12"	chr1	-	28906044	28906493	28906044	28906099	28906453	28906493
7020	"ENSG00000139350.12_4"	"NEDD1"	chr12	+	97301381	97301634	97301381	97301402	97301479	97301634
7029	"ENSG00000010318.21_5"	"PHF7"	chr3	+	52448511	52448603	52448511	52448524	52448525	52448603
7030	"ENSG00000010318.21_5"	"PHF7"	chr3	+	52453848	52453950	52453848	52453893	52453894	52453950
7048	"ENSG00000144815.16_5"	"NXPE3"	chr3	+	101535638	101535845	101535638	101535748	101535749	101535845
7055	"ENSG00000109103.12_7"	"UNC119"	chr17	-	26873725	26874867	26873725	26874427	26874694	26874867
7057	"ENSG00000145916.19_7"	"RMND5B"	chr5	+	177569583	177569993	177569583	177569729	177569852	177569993
7058	"ENSG00000145916.19_7"	"RMND5B"	chr5	+	177570627	177571109	177570627	177570728	177570942	177571109
7061	"ENSG00000124549.14_5"	"BTN2A3P"	chr6	+	26423160	26423987	26423160	26423505	26423626	26423987
7062	"ENSG00000160310.18_4"	"PRMT2"	chr21	+	48068369	48068531	48068369	48068450	48068451	48068531
7066	"ENSG00000165792.17_4"	"METTL17"	chr14	+	21461276	21462222	21461276	21461350	21462127	21462222
7070	"ENSG00000151092.17_8"	"NGLY1"	chr3	-	25777799	25778946	25777799	25777891	25778824	25778946
7075	"ENSG00000105640.13_4"	"RPL18A"	chr19	+	17972101	17972281	17972101	17972116	17972233	17972281
7076	"ENSG00000204371.11_6"	"EHMT2"	chr6	-	31852168	31852576	31852168	31852336	31852421	31852576
7084	"ENSG00000100258.18_7"	"LMF2"	chr22	-	50943485	50943966	50943485	50943582	50943831	50943966
7088	"ENSG00000153406.13_4"	"NMRAL1"	chr16	-	4524093	4524793	4524093	4524167	4524554	4524793
7090	"ENSG00000154222.14_5"	"CC2D1B"	chr1	-	52823452	52824133	52823452	52823570	52824002	52824133
7091	"ENSG00000154222.14_5"	"CC2D1B"	chr1	-	52823452	52824133	52823452	52823588	52824002	52824133
7092	"ENSG00000154222.14_5"	"CC2D1B"	chr1	-	52826095	52826804	52826095	52826221	52826645	52826804
7094	"ENSG00000271853.5_8"	"AL162258.1"	chr1	-	153604509	153604716	153604509	153604539	153604630	153604716
7098	"ENSG00000116353.16_6"	"MECR"	chr1	-	29522452	29522770	29522452	29522525	29522709	29522770
7099	"ENSG00000116353.16_6"	"MECR"	chr1	-	29522452	29522770	29522452	29522554	29522709	29522770
7101	"ENSG00000179115.11_5"	"FARSA"	chr19	-	13041242	13041563	13041242	13041341	13041425	13041563
7107	"ENSG00000174365.20_6"	"SNHG11"	chr20	+	37078978	37079563	37078978	37079090	37079175	37079563
7108	"ENSG00000110888.17_7"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868015	30869441	30869610
7109	"ENSG00000110888.17_7"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868075	30869441	30869610
7110	"ENSG00000110888.17_7"	"CAPRIN2"	chr12	-	30867892	30869610	30867892	30868078	30869441	30869610
7121	"ENSG00000182378.14_8"	"PLCXD1"	chrX	+	215763	220020	215763	216132	219503	220020
7127	"ENSG00000105202.9_9"	"FBL"	chr19	-	40325097	40325453	40325097	40325202	40325307	40325453
7132	"ENSG00000168397.17_6"	"ATG4B"	chr2	+	242590424	242590750	242590424	242590526	242590678	242590750
7139	"ENSG00000124155.18_8"	"PIGT"	chr20	+	44049167	44050223	44049167	44049333	44050022	44050223
7150	"ENSG00000112659.14_6"	"CUL9"	chr6	+	43163806	43164600	43163806	43164003	43164382	43164600
7156	"ENSG00000214176.9_7"	"PLEKHM1P1"	chr17	-	62817884	62818511	62817884	62818170	62818371	62818511
7160	"ENSG00000119397.16_4"	"CNTRL"	chr9	+	123930373	123930599	123930373	123930414	123930489	123930599
7163	"ENSG00000255508.7_8"	"AP002990.1"	chr11	-	62340055	62342380	62340055	62340214	62342148	62342380
7177	"ENSG00000095397.16_8"	"WHRN"	chr9	-	117187267	117188693	117187267	117187304	117188490	117188693
7182	"ENSG00000109736.15_6"	"MFSD10"	chr4	-	2933551	2933880	2933551	2933663	2933771	2933880
7183	"ENSG00000109736.15_6"	"MFSD10"	chr4	-	2934326	2934936	2934326	2934485	2934832	2934936
7184	"ENSG00000283761.1_9"	"AC118553.2"	chr1	+	100544006	100546215	100544006	100544104	100546051	100546215
7187	"ENSG00000133895.16_8"	"MEN1"	chr11	-	64575023	64575571	64575023	64575152	64575362	64575571
7188	"ENSG00000133895.16_8"	"MEN1"	chr11	-	64575023	64575571	64575023	64575152	64575467	64575571
